url,followers,following,tweets,account_created,account_age_days,tweet_activity,followers_max_growth,followers_max_loss,tweets_max_growth,tweets_max_loss,error
https://twitter.com/agrando,218,137,232,2017-02-03,2890,0.08,2,-3,0,0,
https://twitter.com/ariadne_maps,71,2,24,2019-09-06,1945,0.01,13,-1,0,0,
https://x.com/airup_official,13,0,0,2023-02-08,694,0.0,,,,,
https://twitter.com/alyne,901,1022,2047,2014-07-09,3830,0.53,44,-36,26,-7,
https://twitter.com/ampeerse?lang=en,77,150,164,2020-03-24,1745,0.09,10,-5,0,-2,
https://twitter.com/articly_app,43,27,73,2020-10-23,1532,0.05,2,-3,0,0,
https://twitter.com/banovo_de,75,177,204,2015-02-24,3600,0.06,3,-4,0,0,
https://twitter.com/3dTrust,269,346,248,2015-09-23,3389,0.07,2,-3,0,-2,
https://twitter.com/actyx,487,1,201,2015-10-01,3381,0.06,9,-9,4,-3,
https://www.twitter.com/bilendoapp,133,153,341,2015-04-10,3555,0.1,1,-4,0,0,
https://twitter.com/arthurspaces,641,882,387,2017-06-13,2760,0.14,48,-9,21,0,
https://twitter.com/build38dotcom,180,62,526,2018-12-12,2213,0.24,10,-7,20,5,
https://twitter.com/bitrealcapital,120,61,120,2017-11-28,2592,0.05,7,-10,0,-1,
https://twitter.com/BlackMantaCap,686,121,258,2018-04-24,2445,0.11,33,-7,6,0,
https://twitter.com/ATAI_life,12296,500,1184,2018-06-21,2387,0.5,1552,-26,60,-17,
https://twitter.com/Bernstein_io,349,260,358,2016-08-16,3061,0.12,10,-7,35,-5,
https://twitter.com/BlickfeldLiDAR,528,340,520,2017-07-04,2739,0.19,17,-3,10,0,
https://www.twitter.com/catchys_,195,402,68,2014-09-25,3752,0.02,4,-8,0,0,
https://twitter.com/agrando,218,137,232,2017-02-03,2890,0.08,2,-3,0,0,
https://twitter.com/Celus_io,226,211,826,2018-04-10,2459,0.34,10,-12,35,1,
