Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Metergrid,https://www.crunchbase.com/funding_round/metergrid-seed--04e8ac7e,Metergrid,https://www.crunchbase.com/organization/metergrid,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",3500000,EUR,3679292,2024-12-04,Seed,,,,Yes,Metergrid develops SaaS products for problems of decentralized energy systems.,"Billing, Consulting, Energy Management, Real Estate, Renewable Energy, SaaS, Smart Home, Software",,https://metergrid.de/,Less than $1M,6200000,EUR,6515724,Seed,3,Hager Group,6,,"468 Capital, Alessandro Solèr, Hager Group, Mätch VC, Nikolaos Baltsios, Thomas Pfenning","1,515"
Seed Round - Metergrid,https://www.crunchbase.com/funding_round/metergrid-seed--c3488308,Metergrid,https://www.crunchbase.com/organization/metergrid,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-09-02,Seed,,,,Yes,Metergrid develops SaaS products for problems of decentralized energy systems.,"Billing, Consulting, Energy Management, Real Estate, Renewable Energy, SaaS, Smart Home, Software",,https://metergrid.de/,Less than $1M,6200000,EUR,6515724,Seed,3,,,,,"90,486"
Seed Round - Metergrid,https://www.crunchbase.com/funding_round/metergrid-seed--7d961bbe,Metergrid,https://www.crunchbase.com/organization/metergrid,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2700000,EUR,2836432,2023-09-27,Seed,,,,Yes,Metergrid develops SaaS products for problems of decentralized energy systems.,"Billing, Consulting, Energy Management, Real Estate, Renewable Energy, SaaS, Smart Home, Software",,https://metergrid.de/,Less than $1M,6200000,EUR,6515724,Seed,3,468 Capital,4,1,"468 Capital, Mario Götze, Mätch VC, Tiny VC","322,631"
Venture Round - Monikit UG,https://www.crunchbase.com/funding_round/monikit-ug-series-unknown--69887e59,Monikit UG,https://www.crunchbase.com/organization/monikit-ug,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1860000,USD,1860000,2018-11-22,,,,,Yes,Monikit  create innovative technologies for more quality of life and safety in everyday life.,"Beauty, Health Care, Software",,http://monikit.com,$1M to $10M,1860000,USD,1860000,,1,Life Science Inkubator,1,1,Life Science Inkubator,"388,845"
Seed Round - MyCouchbox,https://www.crunchbase.com/funding_round/mycouchbox-seed--da1e990f,MyCouchbox,https://www.crunchbase.com/organization/mycouchbox,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2017-01-01,Seed,,,,Yes,MyCouchbox is an online marketplace that offers snacks and sweets which can be rated and re-ordered on their website.,"E-Commerce, Food and Beverage",,https://www.mycouchbox.de/,Less than $1M,,,,Seed,2,ProSiebenSat.1 Accelerator,1,,ProSiebenSat.1 Accelerator,"239,638"
Venture Round - Mädchenflohmarkt,https://www.crunchbase.com/funding_round/mdchenflohmarkt-series-unknown--39cc9d86,Mädchenflohmarkt,https://www.crunchbase.com/organization/mdchenflohmarkt,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2021-09-29,,,,,Yes,Online Marketplace for Used Fashion,"E-Commerce, Fashion, Marketplace",,http://www.maedchenflohmarkt.de,$1M to $10M,,,,,2,,2,,"Feliks Eyser, Vorwerk Ventures","147,073"
Seed Round - NC-Vision,https://www.crunchbase.com/funding_round/nc-vision-seed--c5fb275b,NC-Vision,https://www.crunchbase.com/organization/nc-vision,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2023-01-01,Seed,,,,Yes,NC-Vision is first mover of AI NO-Code software composition platform for manufacturing.,"Information Technology, Manufacturing, Software",,https://nc-vision.com,Less than $1M,,,,Seed,1,,,,,"30,647"
Seed Round - nFrames,https://www.crunchbase.com/funding_round/nframes-seed--04cd2c74,nFrames,https://www.crunchbase.com/organization/nframes,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2018-10-11,Seed,,,,Yes,nFrames develops software for 3D reconstruction from images with unique performance and flexibility.,"3D Technology, Computer, Manufacturing, Robotics, Software",,http://www.nframes.com/,$1M to $10M,,,,M&A,1,Vector Venture Capital,1,,Vector Venture Capital,"378,602"
Pre Seed Round - NODE Robotics,https://www.crunchbase.com/funding_round/node-robotics-gmbh-pre-seed--3864af1a,NODE Robotics,https://www.crunchbase.com/organization/node-robotics-gmbh,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2021-02-05,Seed,,,,Yes,NODE provides the basis for the widespread use of autonomous mobile robots in production through plug&play software solutions.,"Autonomous Vehicles, Industrial Automation, Internet of Things, Logistics, Robotics, Software, Software Engineering",,https://node-robotics.com/,$1M to $10M,,,,Seed,2,,1,,FTTF,"99,617"
Seed Round - NODE Robotics,https://www.crunchbase.com/funding_round/node-robotics-gmbh-seed--531ea5ae,NODE Robotics,https://www.crunchbase.com/organization/node-robotics-gmbh,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-02-01,Seed,,,,Yes,NODE provides the basis for the widespread use of autonomous mobile robots in production through plug&play software solutions.,"Autonomous Vehicles, Industrial Automation, Internet of Things, Logistics, Robotics, Software, Software Engineering",,https://node-robotics.com/,$1M to $10M,,,,Seed,2,FTTF,3,1,"FTTF, Plug and Play, Schauenburg Ventures GmbH","529,783"
Seed Round - OOHLEMON,https://www.crunchbase.com/funding_round/oohlemon-seed--11dc5c6e,OOHLEMON,https://www.crunchbase.com/organization/oohlemon,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2021-08-03,Seed,,,,Yes,OOHLEMON is an advertising company that gives screens to the community and earns a passive income.,"Ad Targeting, Advertising, Advertising Platforms, Affiliate Marketing, Digital Signage, Software",,https://oohlemon.com/,,,,,Seed,1,,,,,"97,739"
Seed Round - Optimate,https://www.crunchbase.com/funding_round/optimate-262e-seed--12d25ce9,Optimate,https://www.crunchbase.com/organization/optimate-262e,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",3200000,EUR,3476591,2022-04-07,Seed,,,,Yes,Optimate specializes in the digital optimization of sheet metal parts.,Information Technology,,https://www.optimate.de/de/,Less than $1M,3200000,EUR,3476591,Seed,1,TRUMPF,1,,TRUMPF,"56,223"
Venture Round - Peakboard,https://www.crunchbase.com/funding_round/peakboard-series-unknown--3f8f2daa,Peakboard,https://www.crunchbase.com/organization/peakboard,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1000000,EUR,1090861,2017-05-01,,,,,Yes,Peakboard helps enterprise customers to distribute real time information to workers in logistic and production processes.,"Business Intelligence, Digital Signage, Information Technology, Real Time, Software",,http://www.peakboard.com,$1M to $10M,1150000,EUR,1258639,,2,,,,,"407,158"
Series A - Reparando,https://www.crunchbase.com/funding_round/reparando-series-a--3938849c,Reparando,https://www.crunchbase.com/organization/reparando,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2017-04-01,Early Stage Venture,,,,Yes,Reparando is currently leading supraregional service providers for high-quality B2B smartphone repairs.,"Business Travel, Location Based Services",,https://reparando.de,Less than $1M,,,,Early Stage Venture,4,,2,,"Hubraum, Kompass Digital","516,007"
Pre Seed Round - rhome,https://www.crunchbase.com/funding_round/rhome-pre-seed--03a3c133,rhome,https://www.crunchbase.com/organization/rhome,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2023-10-01,Seed,,,,Yes,rhome is a SaaS solution that enables instantly analyses and mitigates legal and compliance risks for employees working abroad.,"Employment, Human Resources, Legal Tech, SaaS, Software, Travel",,https://www.rhome.world,,,,,Seed,2,,1,,Haufe Group Ventures,"29,530"
Pre Seed Round - rhome,https://www.crunchbase.com/funding_round/rhome-pre-seed--1f560035,rhome,https://www.crunchbase.com/organization/rhome,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-09-20,Seed,,,,Yes,rhome is a SaaS solution that enables instantly analyses and mitigates legal and compliance risks for employees working abroad.,"Employment, Human Resources, Legal Tech, SaaS, Software, Travel",,https://www.rhome.world,,,,,Seed,2,,,,,"502,182"
Seed Round - ScaleNC,https://www.crunchbase.com/funding_round/scalenc-seed--d7da122e,ScaleNC,https://www.crunchbase.com/organization/scalenc,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",4000000,EUR,4072333,2022-07-20,Seed,,,,Yes,ScaleNC is a B2B start-up that offers on-demand services for sheet metal manufacturing on a cloud platform.,"CAD, Cloud Computing, Industrial Manufacturing, Machinery Manufacturing, Manufacturing, SaaS, Service Industry, Software",,https://scalenc.com,$1M to $10M,4000000,EUR,4072333,Seed,1,TRUMPF,1,1,TRUMPF,"171,464"
Venture Round - SEG Automotive,https://www.crunchbase.com/funding_round/seg-automotive-series-unknown--8bb3235b,SEG Automotive,https://www.crunchbase.com/organization/seg-automotive,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2018-01-01,,,,,Yes,"SEG Automotive is a supplier of vehicle products such as boost recuperation machines, generators and starter motors.","Automotive, Machinery Manufacturing, Manufacturing, Retail",,https://www.seg-automotive.com/,$1B to $10B,,,,,1,,2,,"China Renaissance Capital Investment, ZMJ Group","533,734"
Seed Round - Sereact,https://www.crunchbase.com/funding_round/sereact-seed--f57199be,Sereact,https://www.crunchbase.com/organization/sereact,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",5000000,USD,5000000,2023-08-08,Seed,,,,Yes,Sereact created an adaptable AI in order to commercialise a new era of intelligent robots.,"Artificial Intelligence (AI), Machine Learning, Software",,https://sereact.ai,$1M to $10M,5000000,USD,5000000,Seed,1,"Air Street Capital, Point Nine",10,2,"Air Street Capital, Alexander Diehl, Daniel Gurdan, Jan Stumpf, Martin Giese, Michael Achtelik, Mostafa ElSayed, Oliver Cameron, Point Nine, Wolfgang Frank","153,405"
Pre Seed Round - Shiawa,https://www.crunchbase.com/funding_round/shiawa-pre-seed--c6d797cf,Shiawa,https://www.crunchbase.com/organization/shiawa,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-01-01,Seed,,,,Yes,"SHIAWA GmbH offers web-based solutions for office management, including desk booking and meeting organization.","Apps, Mobile Apps, Software",,https://shiawa.com,,,,,Seed,1,LA ROCA Capital,1,,LA ROCA Capital,"54,691"
Seed Round - Smark,https://www.crunchbase.com/funding_round/smark-263a-seed--0dc7ff8b,Smark,https://www.crunchbase.com/organization/smark-263a,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",3100000,EUR,3506922,2020-06-23,Seed,,,,Yes,Smark is offers a new kind of shopping experience with fully automated shopping stations.,"E-Commerce, Shopping",,https://smark.de/,$1M to $10M,3100000,EUR,3506922,Seed,1,,2,,"CAMPO GROUP, Mutschler Ventures AG","145,404"
Seed Round - SMART-iX,https://www.crunchbase.com/funding_round/home-ix-seed--f6859f55,SMART-iX,https://www.crunchbase.com/organization/home-ix,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2017-09-28,Seed,,,,Yes,SMART-iX is a Smart Living as a Service-Platform,"Information Technology, SaaS, Software",,https://smart-ix.ai/#homeix_aboutPageS,,,,,Seed,1,,1,,Porsche Ventures,"591,778"
Pre Seed Round - Solarize,https://www.crunchbase.com/funding_round/solarize-pre-seed--b4ffec23,Solarize,https://www.crunchbase.com/organization/solarize,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2000000,EUR,2348901,2021-08-23,Seed,,,,Yes,"Solarize provides SaaS for energy production, distribution, and billing for commercial microgrids.","Energy, SaaS",,https://www.solarize.de/,,6300000,EUR,6520200,Seed,2,Picus Capital,2,1,"Frederik Pfisterer, Picus Capital","153,346"
Seed Round - Solarize,https://www.crunchbase.com/funding_round/solarize-seed--712704fd,Solarize,https://www.crunchbase.com/organization/solarize,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",4300000,EUR,4171299,2022-10-11,Seed,,,,Yes,"Solarize provides SaaS for energy production, distribution, and billing for commercial microgrids.","Energy, SaaS",,https://www.solarize.de/,,6300000,EUR,6520200,Seed,2,Point Nine,2,2,"Picus Capital, Point Nine","578,737"
Pre Seed Round - SPACEGOATS,https://www.crunchbase.com/funding_round/spacegoats-pre-seed--2bb838bd,SPACEGOATS,https://www.crunchbase.com/organization/spacegoats,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2019-12-01,Seed,,,,Yes,Your AI-Powered E-Commerce Solution for International Growth,"Artificial Intelligence (AI), E-Commerce, Retail, Software",,https://spacegoats.io/,$1M to $10M,,,,Seed,1,HTGF | High-Tech Gruenderfonds,2,,"Fast Track Malmo, HTGF | High-Tech Gruenderfonds","99,601"
Series A - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-series-a--5bc60820,SPARETECH,https://www.crunchbase.com/organization/sparetech,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",10000000,EUR,10945446,2023-06-15,Early Stage Venture,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,Insight Partners,3,,"Headline, Insight Partners, Plug and Play","79,013"
Pre Seed Round - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-pre-seed--1e4f23a8,SPARETECH,https://www.crunchbase.com/organization/sparetech,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2018-12-01,Seed,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,,,,,"235,917"
Seed Round - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-seed--78fbed71,SPARETECH,https://www.crunchbase.com/organization/sparetech,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",5300000,EUR,6157807,2021-10-04,Seed,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,Headline,9,,"Christian Gaiser, Christian Miele, Christian Reber, Gisbert Ruehl, Headline, Josef Brunner, Martin Bohringer, Plug and Play, Stefan Gross-Selbeck","664,948"
Pre Seed Round - SPARETECH,https://www.crunchbase.com/funding_round/sparetech-pre-seed--82a3d36a,SPARETECH,https://www.crunchbase.com/organization/sparetech,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2020-02-01,Seed,,,,Yes,"Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management",,https://www.sparetech.io/,$10M to $50M,15300000,EUR,17103253,Early Stage Venture,4,Christian Gaiser,5,,"Carcharodon Capital, Carsten Thoma, Christian Gaiser, Frederik Pfisterer, Plug and Play","286,779"
Venture Round - Stellaneo,https://www.crunchbase.com/funding_round/stellaneo-series-unknown--d3e7f7a4,Stellaneo,https://www.crunchbase.com/organization/stellaneo,Venture - Series Unknown,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2017-01-01,,,,,Yes,"Stellaneo is in the industry of telecommunications and information technology, particularly, in the provision of IP data communication.",,,https://www.stellaneo.com/,,,,,,1,,1,,EuroUS Ventures,"529,789"
Pre Seed Round - Strong by Form,https://www.crunchbase.com/funding_round/strong-by-form-pre-seed--c66d1f69,Strong by Form,https://www.crunchbase.com/organization/strong-by-form,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",600000,USD,600000,2021-05-01,Seed,,,,Yes,"Sustainable ultralight high-performance timber-based biocomposites able to replace steel, aluminum and concrete in construction and mobility","3D Printing, Advanced Materials, Automotive, Construction, Industrial Manufacturing, Wood Processing",,http://www.strongbyform.com,$1M to $10M,6179203,USD,6179203,Seed,4,,,,,"151,443"
Pre Seed Round - Strong by Form,https://www.crunchbase.com/funding_round/strong-by-form-pre-seed--28084ee8,Strong by Form,https://www.crunchbase.com/organization/strong-by-form,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",350000,USD,350000,2020-05-01,Seed,,,,Yes,"Sustainable ultralight high-performance timber-based biocomposites able to replace steel, aluminum and concrete in construction and mobility","3D Printing, Advanced Materials, Automotive, Construction, Industrial Manufacturing, Wood Processing",,http://www.strongbyform.com,$1M to $10M,6179203,USD,6179203,Seed,4,,,,,"483,933"
Seed Round - Strong by Form,https://www.crunchbase.com/funding_round/strong-by-form-seed--ad93b3a1,Strong by Form,https://www.crunchbase.com/organization/strong-by-form,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",4800000,EUR,5181347,2023-12-05,Seed,12000000,USD,12000000,Yes,"Sustainable ultralight high-performance timber-based biocomposites able to replace steel, aluminum and concrete in construction and mobility","3D Printing, Advanced Materials, Automotive, Construction, Industrial Manufacturing, Wood Processing",,http://www.strongbyform.com,$1M to $10M,6179203,USD,6179203,Seed,4,CMPC Ventures,9,2,"Climate Insiders, CMPC Ventures, COREangels Climate, Finsa, MAIF Avenir, Savia Ventures, Symbia VC, Teampact ventures, VX Ventures","453,422"
Seed Round - Strong by Form,https://www.crunchbase.com/funding_round/strong-by-form-seed--6dc3ab7d,Strong by Form,https://www.crunchbase.com/organization/strong-by-form,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",47856,USD,47856,2018-08-01,Seed,,,,Yes,"Sustainable ultralight high-performance timber-based biocomposites able to replace steel, aluminum and concrete in construction and mobility","3D Printing, Advanced Materials, Automotive, Construction, Industrial Manufacturing, Wood Processing",,http://www.strongbyform.com,$1M to $10M,6179203,USD,6179203,Seed,4,,1,,Magical,"366,835"
Seed Round - Swarm Logistics,https://www.crunchbase.com/funding_round/swarm-logistics-seed--1314b347,Swarm Logistics,https://www.crunchbase.com/organization/swarm-logistics,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2021-03-15,Seed,,,,Yes,"Fleet-orchestration & optimization as middleware cloud solution to operate heterogeneous, commercial vehicles cars, vans & trucks over API","Artificial Intelligence (AI), Autonomous Vehicles, Fleet Management, Industrial Automation, Internet of Things, Logistics, Machine Learning, Robotics, Software, Supply Chain Management",,https://www.swarmlogistics.de,$1M to $10M,,,,Seed,2,ETO Gruppe,1,,ETO Gruppe,"147,235"
Grant - Swarm Logistics,https://www.crunchbase.com/funding_round/swarm-logistics-grant--61a15ca6,Swarm Logistics,https://www.crunchbase.com/organization/swarm-logistics,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2020-01-15,,,,,No,"Fleet-orchestration & optimization as middleware cloud solution to operate heterogeneous, commercial vehicles cars, vans & trucks over API","Artificial Intelligence (AI), Autonomous Vehicles, Fleet Management, Industrial Automation, Internet of Things, Logistics, Machine Learning, Robotics, Software, Supply Chain Management",,https://www.swarmlogistics.de,$1M to $10M,,,,Seed,2,,1,,European Space Agency,"302,957"
Seed Round - synthavo,https://www.crunchbase.com/funding_round/synthavo-seed--a3064889,synthavo,https://www.crunchbase.com/organization/synthavo,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",4000000,EUR,4195608,2024-12-17,Seed,,,,Yes,Visual spare part ordering,"Apps, E-Commerce, Marketing, Software",,https://synthavo.eu,,4000000,EUR,4195608,Seed,1,Samaipata,2,1,"Samaipata, Senovo","1,557"
Seed Round - Timecho,https://www.crunchbase.com/funding_round/timecho-seed--febd38d1,Timecho,https://www.crunchbase.com/organization/timecho,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",10000000,USD,10000000,2022-06-29,Seed,,,,Yes,Timecho is an IoT-native time series database.,"Analytics, Data Storage, Internet of Things",,https://www.timecho.com/en/,$1M to $10M,10000000,USD,10000000,Seed,1,HongShan,4,,"CloudWise, Gobi China, HongShan, Koala Fund","95,141"
Grant - to teach,https://www.crunchbase.com/funding_round/to-teach-grant--96c99527,to teach,https://www.crunchbase.com/organization/to-teach,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2023-06-28,,,,,No,to teach is an AI-based platform that allows educators to digitize analogue content with a touch of a button.,"Artificial Intelligence (AI), Information Technology",,https://to-teach.ai,,,,,,1,CONTENTshift,1,,CONTENTshift,"37,435"
Series A - Tocario,https://www.crunchbase.com/funding_round/tocario-series-a--da0a58b0,Tocario,https://www.crunchbase.com/organization/tocario,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1100000,EUR,1321263,2018-01-03,Early Stage Venture,7500000,EUR,9008609,Yes,Tocario is a end-to-end solution to Cloud Providers and Managed Service Providers around the globe.,"Cloud Infrastructure, Cloud Management, Enterprise Software, Private Cloud, Software, Virtual Desktop, Virtualization",,https://deskmate.cloud,$1M to $10M,2171263,USD,2171263,Early Stage Venture,2,,,,,"619,838"
Pre Seed Round - Token Fabrik,https://www.crunchbase.com/funding_round/token-fabrik-pre-seed--dcf941d0,Token Fabrik,https://www.crunchbase.com/organization/token-fabrik,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",50000,USD,50000,2021-05-10,Seed,,,,Yes,Tokenfabrik enables digital investments in industrial IoT assets with the power of DeFi.,"Blockchain, Cryptocurrency, FinTech, Industrial, Internet of Things",,https://www.tokenfabrik.de,,1550000,USD,1550000,Early Stage Venture,2,,2,,"Chris Adelsbach, Outlier Ventures","62,830"
Series A - Token Fabrik,https://www.crunchbase.com/funding_round/token-fabrik-series-a--d89895c6,Token Fabrik,https://www.crunchbase.com/organization/token-fabrik,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1500000,USD,1500000,2021-11-26,Early Stage Venture,30000000,USD,30000000,Yes,Tokenfabrik enables digital investments in industrial IoT assets with the power of DeFi.,"Blockchain, Cryptocurrency, FinTech, Industrial, Internet of Things",,https://www.tokenfabrik.de,,1550000,USD,1550000,Early Stage Venture,2,,,,,"267,683"
Seed Round - TREEO | Fairventures Digital GmbH,https://www.crunchbase.com/funding_round/treeo-fairventures-digital-gmbh-seed--52a9ea92,TREEO | Fairventures Digital GmbH,https://www.crunchbase.com/organization/treeo-fairventures-digital-gmbh,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",2850000,EUR,3156090,2022-03-31,Seed,,,,Yes,TREEO provides accurate & traceable nature-based Carbon Dioxide Removals (CDRs) while empowering tree growers through the TREEO Technology.,"Apps, Artificial Intelligence (AI), Forestry, GreenTech, Software",,https://treeo.one,,4570380,EUR,5070812,,3,,3,,"Kreissparkasse Ludwigsburg, Oswald, Ulrich Bosch","53,241"
Series A - Triqbriq,https://www.crunchbase.com/funding_round/triqbriq-series-a--dd3c5a5c,Triqbriq,https://www.crunchbase.com/organization/triqbriq,Series A,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1000000,EUR,970652,2022-09-28,Early Stage Venture,,,,Yes,"Triqbriq ensures the sustainability standard in shell construction, CO2 binding, energy saving, recycling and indoor climate in construction","Construction, GreenTech, Sustainability",,https://triqbriq.de/,$1M to $10M,1000000,EUR,970652,Early Stage Venture,1,,,,,"146,933"
Grant - tsenso,https://www.crunchbase.com/funding_round/tsenso-grant--a2020b4d,tsenso,https://www.crunchbase.com/organization/tsenso,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",550000,EUR,640279,2020-11-02,,,,,No,"tsenso is an automated, cloud-based solution to track and gather information on product storage conditions from farm to fork.","Agriculture, Cloud Computing, Computer Vision, Food and Beverage, Information Technology, Logistics",,https://freshindex.eu/,Less than $1M,621429,EUR,721726,Seed,4,,1,,German Federal Ministry of Education and Research,"171,170"
Grant - tsenso,https://www.crunchbase.com/funding_round/tsenso-grant--e6db8e5a,tsenso,https://www.crunchbase.com/organization/tsenso,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",71429,EUR,81447,2018-11-01,,,,,No,"tsenso is an automated, cloud-based solution to track and gather information on product storage conditions from farm to fork.","Agriculture, Cloud Computing, Computer Vision, Food and Beverage, Information Technology, Logistics",,https://freshindex.eu/,Less than $1M,621429,EUR,721726,Seed,4,,1,,EASME,"301,095"
Grant - tsenso,https://www.crunchbase.com/funding_round/tsenso-grant--9cdf03ba,tsenso,https://www.crunchbase.com/organization/tsenso,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2019-09-04,,,,,No,"tsenso is an automated, cloud-based solution to track and gather information on product storage conditions from farm to fork.","Agriculture, Cloud Computing, Computer Vision, Food and Beverage, Information Technology, Logistics",,https://freshindex.eu/,Less than $1M,621429,EUR,721726,Seed,4,European Data Incubator,1,,European Data Incubator,"639,356"
Seed Round - UpVisit,https://www.crunchbase.com/funding_round/upvisit-seed--4ef95d47,UpVisit,https://www.crunchbase.com/organization/upvisit,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1600000,EUR,1719992,2024-05-07,Seed,,,,Yes,"UpVisit is a digital operating system for upgrading physical spaces, with DeepTech access and connects the analog and digital worlds.","Augmented Reality, Education, Museums and Historical Sites, Navigation, Smart Building, Smart Cities, Software, Tourism",,https://upvisit.io,,1600000,EUR,1719992,Seed,2,,,,,"44,944"
Pre Seed Round - UpVisit,https://www.crunchbase.com/funding_round/upvisit-pre-seed--92e999c0,UpVisit,https://www.crunchbase.com/organization/upvisit,Pre-Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-11-16,Seed,,,,Yes,"UpVisit is a digital operating system for upgrading physical spaces, with DeepTech access and connects the analog and digital worlds.","Augmented Reality, Education, Museums and Historical Sites, Navigation, Smart Building, Smart Cities, Software, Tourism",,https://upvisit.io,,1600000,EUR,1719992,Seed,2,Vector Venture Capital,1,,Vector Venture Capital,"621,042"
Seed Round - Variolytics,https://www.crunchbase.com/funding_round/variolytics-seed--49d27215,Variolytics,https://www.crunchbase.com/organization/variolytics,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-12-07,Seed,,,,Yes,Variolytics is a real-time analytics company.,"Analytics, Environmental Engineering, Test and Measurement",,https://variolytics.de/,,1724625,EUR,1709425,Seed,4,,3,2,"FTTF, HTGF | High-Tech Gruenderfonds, Jörg Gebhardt","664,707"
Grant - Variolytics,https://www.crunchbase.com/funding_round/variolytics-grant--0efa619c,Variolytics,https://www.crunchbase.com/organization/variolytics,Grant,"Stuttgart, Baden-Wurttemberg, Germany, Europe",1724625,EUR,1709425,2022-10-05,,,,,No,Variolytics is a real-time analytics company.,"Analytics, Environmental Engineering, Test and Measurement",,https://variolytics.de/,,1724625,EUR,1709425,Seed,4,European Innovation Council,1,,European Innovation Council,"287,470"
Seed Round - Variolytics,https://www.crunchbase.com/funding_round/variolytics-seed--713a3ae3,Variolytics,https://www.crunchbase.com/organization/variolytics,Seed,"Stuttgart, Baden-Wurttemberg, Germany, Europe",,,,2022-12-19,Seed,,,,Yes,Variolytics is a real-time analytics company.,"Analytics, Environmental Engineering, Test and Measurement",,https://variolytics.de/,,1724625,EUR,1709425,Seed,4,European Innovation Council,1,,European Innovation Council,"453,127"
