Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Venture Round - HAUSGOLD,https://www.crunchbase.com/funding_round/talocasa-series-unknown--459dd9e6,HAUSGOLD,https://www.crunchbase.com/organization/talocasa,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",12000000,TRY,1595688,2021-03-07,,,,,Yes,HAUSGOLD provides assistance in all matters relating to the real estate sale.,"Internet, Real Estate",,https://www.hausgold.de/,$1M to $10M,16328863,USD,16328863,,6,,,,,"324,791"
Seed Round - HausVorteil,https://www.crunchbase.com/funding_round/hausvorteil-seed--b1b43b10,HausVorteil,https://www.crunchbase.com/organization/hausvorteil,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2022-08-16,Seed,,,,Yes,"With the partial sale of your real estate, you can convert real estate assets into cash assets.",Real Estate,,https://hausvorteil.de/,,,,,Seed,1,,1,,Infinitas Capital,"319,232"
Venture Round - heartstocks,https://www.crunchbase.com/funding_round/heartstocks-series-unknown--7f208ae4,heartstocks,https://www.crunchbase.com/organization/heartstocks,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",5000000,EUR,5361620,2023-03-13,,,,,Yes,heartstocks revolutionizes traditional capital markets by using regulatory novelties combined with blockchain technology.,"Blockchain, Finance, Financial Exchanges, Financial Services, FinTech",,https://heartstocks.com,,7760000,EUR,8646741,,3,,1,,Vanagon Ventures,"33,248"
Seed Round - heartstocks,https://www.crunchbase.com/funding_round/heartstocks-seed--70e8fee4,heartstocks,https://www.crunchbase.com/organization/heartstocks,Seed,"Hamburg, Hamburg, Germany, Europe",1760000,EUR,2077591,2021-09-14,Seed,,,,Yes,heartstocks revolutionizes traditional capital markets by using regulatory novelties combined with blockchain technology.,"Blockchain, Finance, Financial Exchanges, Financial Services, FinTech",,https://heartstocks.com,,7760000,EUR,8646741,,3,,,,,"562,745"
Pre Seed Round - heartstocks,https://www.crunchbase.com/funding_round/heartstocks-pre-seed--58baee06,heartstocks,https://www.crunchbase.com/organization/heartstocks,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",1000000,EUR,1207530,2021-01-15,Seed,,,,Yes,heartstocks revolutionizes traditional capital markets by using regulatory novelties combined with blockchain technology.,"Blockchain, Finance, Financial Exchanges, Financial Services, FinTech",,https://heartstocks.com,,7760000,EUR,8646741,,3,,,,,"380,260"
Grant - Heldenkombinat Technologies,https://www.crunchbase.com/funding_round/heldenkombinat-technologies-grant--27153f51,Heldenkombinat Technologies,https://www.crunchbase.com/organization/heldenkombinat-technologies,Grant,"Hamburg, Hamburg, Germany, Europe",,,,2019-09-04,,,,,No,Heldenkombinat Technologies builds AI systems that accelerate productivity and discover new strategies.,"Artificial Intelligence (AI), Machine Learning",,https://www.heldenkombinat.com/,,,,,,1,European Data Incubator,1,,European Data Incubator,"253,477"
Pre Seed Round - Hello Pine,https://www.crunchbase.com/funding_round/hello-pine-pre-seed--4f9b2724,Hello Pine,https://www.crunchbase.com/organization/hello-pine,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",400000,EUR,440308,2023-08-01,Seed,,,,Yes,AI-powered multichannel software tailored to the needs of tomorrow’s direct-to-consumer brands.,"Artificial Intelligence (AI), E-Commerce, SaaS",,https://www.hello-pine.com/,,400000,EUR,440308,Seed,1,,1,,IFB Innovationsstarter,"69,084"
Pre Seed Round - helloguide,https://www.crunchbase.com/funding_round/helloguide-pre-seed--942379ea,helloguide,https://www.crunchbase.com/organization/helloguide,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-01-23,Seed,,,,Yes,helloguide Because companies can communicate with their customers as with best friends.,"Artificial Intelligence (AI), SaaS",,https://helloguide.ai/,Less than $1M,,,,Seed,1,Next Media Accelerator,1,,Next Media Accelerator,"257,517"
Grant - HempConnect GmbH,https://www.crunchbase.com/funding_round/hempconnect-grant--9d61910c,HempConnect GmbH,https://www.crunchbase.com/organization/hempconnect,Grant,"Hamburg, Hamburg, Germany, Europe",75000,EUR,86955,2021-10-01,,,,,No,HempConnect offers circular agricultural carbon management powered by Industrial Hemp and Pyrogenic Carbon Capture & Storage.,"Agriculture, Carbon Capture, Farming, PaaS, Sustainability",,https://www.hempconnect.de,,75000,EUR,86955,,1,,,,,"152,903"
Series A - heyconnect,https://www.crunchbase.com/funding_round/heyconnect-series-a--92dcb92f,heyconnect,https://www.crunchbase.com/organization/heyconnect,Series A,"Hamburg, Hamburg, Germany, Europe",,,,2020-02-20,Early Stage Venture,,,,Yes,heyconnect engages in presenting brands over various platforms and marketplaces.,"Consumer Goods, Content, Digital Media, Electronics, Fashion, Logistics, Retail",,https://www.heyconnect.de/,,,,,M&A,1,FIEGE,1,1,FIEGE,"357,040"
Series A - Heyflow,https://www.crunchbase.com/funding_round/niro-series-a--dee35881,Heyflow,https://www.crunchbase.com/organization/niro,Series A,"Hamburg, Hamburg, Germany, Europe",16000000,USD,16000000,2024-02-23,Early Stage Venture,,,,Yes,Heyflow is a platform for interactive user experiences that requires no coding.,Software,,https://heyflow.com,Less than $1M,22000000,USD,22000000,Early Stage Venture,3,Singular,3,2,"Atlantic Labs, Project A Ventures, Singular","43,165"
Pre Seed Round - Heyflow,https://www.crunchbase.com/funding_round/niro-pre-seed--35716bc4,Heyflow,https://www.crunchbase.com/organization/niro,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2020-07-28,Seed,,,,Yes,Heyflow is a platform for interactive user experiences that requires no coding.,Software,,https://heyflow.com,Less than $1M,22000000,USD,22000000,Early Stage Venture,3,Atlantic Labs,2,,"Atlantic Labs, Possible Ventures","266,926"
Seed Round - Heyflow,https://www.crunchbase.com/funding_round/niro-seed--a2df574f,Heyflow,https://www.crunchbase.com/organization/niro,Seed,"Hamburg, Hamburg, Germany, Europe",6000000,USD,6000000,2021-09-29,Seed,,,,Yes,Heyflow is a platform for interactive user experiences that requires no coding.,Software,,https://heyflow.com,Less than $1M,22000000,USD,22000000,Early Stage Venture,3,Project A Ventures,4,1,"Atlantic Labs, Philipp Westermeyer, Possible Ventures, Project A Ventures","533,841"
Series A - HH2E,https://www.crunchbase.com/funding_round/hh2e-series-a--66551a5b,HH2E,https://www.crunchbase.com/organization/hh2e,Series A,"Hamburg, Hamburg, Germany, Europe",12000000,EUR,12526737,2022-05-16,Early Stage Venture,,,,Yes,The HH2E is a Semiconductor Manufacturing company.,"Electronics, Industrial Manufacturing, Manufacturing, Renewable Energy",,https://www.hh2e.de,,12000000,EUR,12526737,Early Stage Venture,1,"Foresight Group, HydrogenOne Capital",2,2,"Foresight Group, HydrogenOne Capital","114,858"
Seed Round - HorseAnalytics,https://www.crunchbase.com/funding_round/horseanalytics-seed--5f147d21,HorseAnalytics,https://www.crunchbase.com/organization/horseanalytics,Seed,"Hamburg, Hamburg, Germany, Europe",525000,EUR,629538,2018-05-01,Seed,,,,Yes,HorseAnalytics empowers horse enthusiasts to monitor and improve the health and training of horses by applying reliable technologies.,"Artificial Intelligence (AI), Information Technology, Internet of Things, Software",,https://www.horseanalytics.com/,,625000,EUR,741345,Seed,2,,1,,Holger Hübner,"232,583"
Pre Seed Round - House Of Change,https://www.crunchbase.com/funding_round/house-of-change-4f7a-pre-seed--5c6f2582,House Of Change,https://www.crunchbase.com/organization/house-of-change-4f7a,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2022-11-16,Seed,1250000,EUR,1299179,Yes,info.link brings every physical product to the digital world.,"Artificial Intelligence (AI), Consulting, Digital Marketing, Green Consumer Goods, GreenTech, Software, Sustainability",,https://www.houseofchange.net/,,,,,Seed,1,Green Generation Fund,3,,"Green Generation Fund, Matthias Dietrich, Prediction Capital","11,531"
Venture Round - HQLabs,https://www.crunchbase.com/funding_round/hqlabs-series-unknown--2dbe1226,HQLabs,https://www.crunchbase.com/organization/hqlabs,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2017-04-25,,,,,Yes,SaaS business software for professional services & agencies,"Business Development, Enterprise Software, SaaS, Software",,https://www.hellohq.io/rechtliches/impressum/,$1M to $10M,,,,M&A,1,IFB Innovationsstarter,1,,IFB Innovationsstarter,"649,858"
Seed Round - Hyconnect,https://www.crunchbase.com/funding_round/hyconnect-seed--f9a604f9,Hyconnect,https://www.crunchbase.com/organization/hyconnect,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,Hyconnect is delivers innovations around the connection of materials.,"Industrial, Machinery Manufacturing, Manufacturing",,https://www.hyconnect.de/,$1M to $10M,,,,Seed,1,IFB Innovationsstarter,1,,IFB Innovationsstarter,"338,016"
Seed Round - HYLI,https://www.crunchbase.com/funding_round/hyli-seed--eaa6e40c,HYLI,https://www.crunchbase.com/organization/hyli,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2023-07-31,Seed,,,,Yes,HYLI is a platform that provides a solution to create and organize assets for digital end-of-life planning.,"Family, Legal Tech",,https://www.hyli.de,,160000,EUR,172883,Seed,3,,1,,Nidobirds Ventures,"80,165"
Pre Seed Round - HYLI,https://www.crunchbase.com/funding_round/hyli-pre-seed--f7305d6c,HYLI,https://www.crunchbase.com/organization/hyli,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",35000,EUR,41137,2021-08-26,Seed,1500000,EUR,1763026,Yes,HYLI is a platform that provides a solution to create and organize assets for digital end-of-life planning.,"Family, Legal Tech",,https://www.hyli.de,,160000,EUR,172883,Seed,3,,,,,"335,644"
Pre Seed Round - HYLI,https://www.crunchbase.com/funding_round/hyli-pre-seed--fa1edf72,HYLI,https://www.crunchbase.com/organization/hyli,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",125000,EUR,131746,2022-05-05,Seed,1500000,EUR,1580951,Yes,HYLI is a platform that provides a solution to create and organize assets for digital end-of-life planning.,"Family, Legal Tech",,https://www.hyli.de,,160000,EUR,172883,Seed,3,,,,,"496,692"
Seed Round - iLocator,https://www.crunchbase.com/funding_round/ilocator-seed--2138a215,iLocator,https://www.crunchbase.com/organization/ilocator,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-01-02,Seed,,,,Yes,iLocator offers solutions to smartly manage the infrastructure of Smart Cities.,"Infrastructure, Smart Building, Smart Cities, Software",,https://www.ilocator.com/,Less than $1M,50000,EUR,60230,Seed,3,,,,,"251,898"
Venture Round - iLocator,https://www.crunchbase.com/funding_round/ilocator-series-unknown--2764d374,iLocator,https://www.crunchbase.com/organization/ilocator,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2018-01-01,,,,,Yes,iLocator offers solutions to smartly manage the infrastructure of Smart Cities.,"Infrastructure, Smart Building, Smart Cities, Software",,https://www.ilocator.com/,Less than $1M,50000,EUR,60230,Seed,3,,1,,EquityPitcher Ventures,"562,360"
Venture Round - Immomio,https://www.crunchbase.com/funding_round/immomio-series-unknown--8b965a34,Immomio,https://www.crunchbase.com/organization/immomio,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2021-09-01,,,,,Yes,Immomio GmbH designs and develops software for the housing industry.,"Software, Web Design",,https://www.mieter.immomio.com,,,,,,2,,1,,W&W brandpool,"560,395"
Seed Round - Impossible Cloud,https://www.crunchbase.com/funding_round/impossible-cloud-seed--5a62cefe,Impossible Cloud,https://www.crunchbase.com/organization/impossible-cloud,Seed,"Hamburg, Hamburg, Germany, Europe",7000000,EUR,7467925,2023-03-01,Seed,,,,Yes,"Impossible Cloud’s decentralized, enterprise-grade platform provides businesses faster, cheaper, and more secure cloud solutions.","Cloud Storage, Internet, Security, Software, Web3",,https://www.impossiblecloud.com,$1B to $10B,18067925,USD,18067925,,3,"1kx, HV Capital",6,2,"1kx, HV Capital, Laureus Capital, Protocol Labs, TS Ventures, very early Ventures","30,039"
Pre Seed Round - Impossible Cloud,https://www.crunchbase.com/funding_round/impossible-cloud-pre-seed--4749e465,Impossible Cloud,https://www.crunchbase.com/organization/impossible-cloud,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",3300000,USD,3300000,2022-01-26,Seed,,,,Yes,"Impossible Cloud’s decentralized, enterprise-grade platform provides businesses faster, cheaper, and more secure cloud solutions.","Cloud Storage, Internet, Security, Software, Web3",,https://www.impossiblecloud.com,$1B to $10B,18067925,USD,18067925,,3,Laureus Capital,2,1,"Christian Kaul, Laureus Capital","299,048"
Grant - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-grant--36a21fa9,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Grant,"Hamburg, Hamburg, Germany, Europe",2600000,EUR,2823944,2024-10-17,,,,,No,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,German Federal Ministry of Food and Agriculture (BMEL),1,,German Federal Ministry of Food and Agriculture (BMEL),"39,802"
Series B - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-series-b--359e377a,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Series B,"Hamburg, Hamburg, Germany, Europe",53000000,EUR,57481861,2024-01-25,Early Stage Venture,,,,Yes,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,"Dr. Hans-Riegel Stiffing, European Innovation Council",9,2,"Betagro, Clay Capital, Dr. Hans-Riegel Stiffing, European Innovation Council, FoodLabs, Happiness Capital, redalpine, Rewe Group, Simon Capital","48,362"
Venture Round - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-series-unknown--76fb20e8,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",15000000,EUR,16509533,2022-03-23,,,,,Yes,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,European Innovation Council,2,,"European Innovation Council, Unruly Capital","223,488"
Pre Seed Round - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-pre-seed--ba78b023,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-04-19,Seed,,,,Yes,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,,2,,"Andrea Dusi, FoodLabs","243,144"
Series A - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-series-a--7309f21f,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Series A,"Hamburg, Hamburg, Germany, Europe",10000000,USD,10000000,2020-08-18,Early Stage Venture,,,,Yes,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,Clay Capital,4,1,"Clay Capital, Happiness Capital, Joyance Partners, redalpine","437,504"
Convertible Note - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-convertible-note--db1089b6,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Convertible Note,"Hamburg, Hamburg, Germany, Europe",,,,2019-07-30,,,,,No,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,,1,,Social Starts,"339,138"
Venture Round - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-series-unknown--3038b50f,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Venture - Series Unknown,"Hamburg, Hamburg, Germany, Europe",,,,2019-12-30,,,,,Yes,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,,1,,Social Starts,"622,969"
Grant - Infinite Roots,https://www.crunchbase.com/funding_round/mushlabs-grant--e22d700e,Infinite Roots,https://www.crunchbase.com/organization/mushlabs,Grant,"Hamburg, Hamburg, Germany, Europe",2426375,EUR,2670554,2022-03-23,,,,,No,"Infinite Roots is a biotech company that uses mycelium, or mushroom roots, to create alternative proteins to transform the food system.","Biotechnology, Food and Beverage, Health Care",,https://www.infiniteroots.com,,89485892,USD,89485892,Early Stage Venture,9,European Innovation Council,1,,European Innovation Council,"621,117"
Pre Seed Round - Interactive Performance Deutschland GmbH,https://www.crunchbase.com/funding_round/interactive-performance-pre-seed--c87cfa89,Interactive Performance Deutschland GmbH,https://www.crunchbase.com/organization/interactive-performance,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2017-07-30,Seed,,,,Yes,We make successful performance marketing. Effective. Measurable. To the point.,"Ad Retargeting, Advertising, Digital Marketing, Digital Media, Lead Generation",,http://www.interactiveperformance.de,,,,,Seed,1,,,,,"448,960"
Seed Round - INTOYOU,https://www.crunchbase.com/funding_round/into-you-seed--2d40f915,INTOYOU,https://www.crunchbase.com/organization/into-you,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2021-04-01,Seed,,,,Yes,"INTOYOU is an mobile App which enables consumers to test, monitor and improve their health, while reducing 89% of costs.",Health Care,,https://intoyou.co,,,,,Seed,1,,1,,NCA,"114,531"
Pre Seed Round - ItsMyCargo,https://www.crunchbase.com/funding_round/itsmycargo-pre-seed--798b44d2,ItsMyCargo,https://www.crunchbase.com/organization/itsmycargo,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2017-08-01,Seed,,,,Yes,LogTech startup bringing the logistics industry online through white-label SaaS solutions,"Information Technology, Logistics, SaaS, Software",,https://itsmycargo.com/,Less than $1M,,,,Seed,2,,,,,"456,907"
Seed Round - ItsMyCargo,https://www.crunchbase.com/funding_round/itsmycargo-seed--0ed5b484,ItsMyCargo,https://www.crunchbase.com/organization/itsmycargo,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2019-07-31,Seed,,,,Yes,LogTech startup bringing the logistics industry online through white-label SaaS solutions,"Information Technology, Logistics, SaaS, Software",,https://itsmycargo.com/,Less than $1M,,,,Seed,2,,,,,"649,491"
Seed Round - iubel,https://www.crunchbase.com/funding_round/iubel-seed--4e65d3d4,iubel,https://www.crunchbase.com/organization/iubel,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-12-21,Seed,,,,Yes,iubel provides online legal platform to digitalize legal services in a fundamental way.,"Consulting, Legal",,https://iubel.de,,,,,Seed,1,,1,1,Motu Ventures,"281,726"
Seed Round - Jetlite,https://www.crunchbase.com/funding_round/jetlite-seed--5e862f11,Jetlite,https://www.crunchbase.com/organization/jetlite,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-01-01,Seed,,,,Yes,Jetlite can increase the comfort and satisfaction of passengers while reducing fuel consumption and the workload for the crew on board.,Aerospace,,http://www.jetlite.de,$1M to $10M,,,,Seed,2,IFB Innovationsstarter,1,,IFB Innovationsstarter,"635,409"
Convertible Note - JOBMATCH.ME,https://www.crunchbase.com/funding_round/jobmatchme-convertible-note--8eecf889,JOBMATCH.ME,https://www.crunchbase.com/organization/jobmatchme,Convertible Note,"Hamburg, Hamburg, Germany, Europe",750000,EUR,880804,2020-10-01,,,,,No,job-plattform for skilled workers,"Human Resources, Recruiting",,https://www.jobmatch.me,$1M to $10M,2425000,EUR,2749771,Seed,4,,2,,"IFB Innovationsstarter, Jens Schumann","127,403"
Seed Round - JOBMATCH.ME,https://www.crunchbase.com/funding_round/jobmatchme-seed--b0d8a674,JOBMATCH.ME,https://www.crunchbase.com/organization/jobmatchme,Seed,"Hamburg, Hamburg, Germany, Europe",1200000,EUR,1325655,2019-09-09,Seed,,,,Yes,job-plattform for skilled workers,"Human Resources, Recruiting",,https://www.jobmatch.me,$1M to $10M,2425000,EUR,2749771,Seed,4,,3,,"Andreas Harting, Jens Schumann, Olaf Ringelband","520,240"
Grant - JOBMATCH.ME,https://www.crunchbase.com/funding_round/jobmatchme-grant--a7f02ec1,JOBMATCH.ME,https://www.crunchbase.com/organization/jobmatchme,Grant,"Hamburg, Hamburg, Germany, Europe",125000,EUR,138681,2020-05-02,,,,,No,job-plattform for skilled workers,"Human Resources, Recruiting",,https://www.jobmatch.me,$1M to $10M,2425000,EUR,2749771,Seed,4,Investitions- und Förderbank,1,,Investitions- und Förderbank,"389,167"
Pre Seed Round - JOBMATCH.ME,https://www.crunchbase.com/funding_round/jobmatchme-pre-seed--857f41fe,JOBMATCH.ME,https://www.crunchbase.com/organization/jobmatchme,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",350000,EUR,404631,2018-09-09,Seed,,,,Yes,job-plattform for skilled workers,"Human Resources, Recruiting",,https://www.jobmatch.me,$1M to $10M,2425000,EUR,2749771,Seed,4,Jens Schumann,3,,"Jens Schumann, Martin Draeger, Olaf Ringelband","325,134"
Seed Round - JoinMyTrip,https://www.crunchbase.com/funding_round/joinmytrip-seed--fa20fa6b,JoinMyTrip,https://www.crunchbase.com/organization/joinmytrip,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2019-10-01,Seed,,,,Yes,"JoinMyTrip is a platform that connects travellers and empowers them to offer, discover and participate in unique trips around the world.","Tourism, Travel",,https://www.joinmytrip.com,$1M to $10M,2500000,USD,2500000,Seed,3,,,,,"126,077"
Seed Round - JoinMyTrip,https://www.crunchbase.com/funding_round/joinmytrip-seed--1b7f4ba4,JoinMyTrip,https://www.crunchbase.com/organization/joinmytrip,Seed,"Hamburg, Hamburg, Germany, Europe",2500000,USD,2500000,2021-09-01,Seed,,,,Yes,"JoinMyTrip is a platform that connects travellers and empowers them to offer, discover and participate in unique trips around the world.","Tourism, Travel",,https://www.joinmytrip.com,$1M to $10M,2500000,USD,2500000,Seed,3,,,,,"302,620"
Pre Seed Round - JoinMyTrip,https://www.crunchbase.com/funding_round/joinmytrip-pre-seed--69c5a5e7,JoinMyTrip,https://www.crunchbase.com/organization/joinmytrip,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2018-07-01,Seed,,,,Yes,"JoinMyTrip is a platform that connects travellers and empowers them to offer, discover and participate in unique trips around the world.","Tourism, Travel",,https://www.joinmytrip.com,$1M to $10M,2500000,USD,2500000,Seed,3,,,,,"366,809"
Seed Round - JoyBräu: the well-beering company,https://www.crunchbase.com/funding_round/joybräu-non-alcoholic-functional-beer-seed--6811a4c6,JoyBräu: the well-beering company,https://www.crunchbase.com/organization/joybräu-non-alcoholic-functional-beer,Seed,"Hamburg, Hamburg, Germany, Europe",4675000,USD,4675000,2021-04-01,Seed,,,,Yes,"Functional Beer: using patented technology to make functional nutrition delicious, natural & joyful for modern healthy consumers","Consumer Goods, Fast-Moving Consumer Goods, Food and Beverage, Nutrition",,https://www.joybraeu.com,,4675000,USD,4675000,Seed,1,Investitions- und Förderbank,1,,Investitions- und Förderbank,"174,638"
Seed Round - Kalia Lab,https://www.crunchbase.com/funding_round/kalia-lab-seed--e648f550,Kalia Lab,https://www.crunchbase.com/organization/kalia-lab,Seed,"Hamburg, Hamburg, Germany, Europe",3900000,EUR,4189044,2024-04-10,Seed,,,,Yes,Kalia Lab offers cosmetic and skin care services.,"Beauty, Personal Health",,https://kalialab.de,,3900000,EUR,4189044,Seed,1,"Tengelmann Ventures, YZR Capital",5,,"Cornelia Hoppe, Lucas Cranach, Philipp Kuhn-Régnier, Tengelmann Ventures, YZR Capital","28,066"
Series B - Keenon,https://www.crunchbase.com/funding_round/keenon-series-b--4baf8153,Keenon,https://www.crunchbase.com/organization/keenon,Series B,"Hamburg, Hamburg, Germany, Europe",,,,2019-07-05,Early Stage Venture,,,,Yes,KeenOn is a full service fashion agency in Europe that facilitates brands and retailers and offers a full spectrum of services.,"Advertising, E-Commerce, Fashion, Internet, Marketing, Retail",,http://www.keenon-fashion.com,Less than $1M,,,,Early Stage Venture,2,,1,,Yunqi Partners,"355,485"
Seed Round - Kickdown,https://www.crunchbase.com/funding_round/kickdown-de-seed--cdd9d2e8,Kickdown,https://www.crunchbase.com/organization/kickdown-de,Seed,"Hamburg, Hamburg, Germany, Europe",1000000,EUR,1055416,2023-10-16,Seed,,,,Yes,Kickdown is an online auction platform for qualitative young and classic car listings.,E-Commerce,,https://www.kickdown.com,Less than $1M,1000000,EUR,1055416,Seed,1,,,,,"154,323"
Seed Round - KitchenAdvisor,https://www.crunchbase.com/funding_round/kitchenadvisor-seed--1f8760c1,KitchenAdvisor,https://www.crunchbase.com/organization/kitchenadvisor,Seed,"Hamburg, Hamburg, Germany, Europe",750000,EUR,938312,2018-02-01,Seed,,,,Yes,KitchenAdvisor is the first true comparison portal for fitted kitchens.,"Cooking, E-Commerce, Food and Beverage, Furniture",,https://www.kitchenadvisor.de,Less than $1M,750000,EUR,938312,Seed,1,,1,,IFB Innovationsstarter,"279,077"
Private Equity Round - Knugh,https://www.crunchbase.com/funding_round/knugh-private-equity--be819532,Knugh,https://www.crunchbase.com/organization/knugh,Private Equity,"Hamburg, Hamburg, Germany, Europe",,,,2020-08-08,Private Equity,200000,USD,200000,Yes,Knugh is an influencer marketing agency.,Advertising,,https://knugh.com,,,,,Private Equity,1,Niklas Meinert,1,,Niklas Meinert,"150,829"
Seed Round - KOALA,https://www.crunchbase.com/funding_round/koala-31c1-seed--bc14dc9a,KOALA,https://www.crunchbase.com/organization/koala-31c1,Seed,"Hamburg, Hamburg, Germany, Europe",,,,2020-02-01,Seed,,,,Yes,Fastlane payments for supermarkets,"Apps, Mobile Apps, Mobile Payments, Retail Technology",,https://koalaapp.de/,,,,,Seed,1,NCA,1,,NCA,"115,589"
Pre Seed Round - Koloko,https://www.crunchbase.com/funding_round/gesucht-pre-seed--12b488c1,Koloko,https://www.crunchbase.com/organization/gesucht,Pre-Seed,"Hamburg, Hamburg, Germany, Europe",,,,2020-01-01,Seed,,,,Yes,Daycare Jobportal,"Child Care, Human Resources, Social Impact, Social Network",,https://koloko.de,,,,,Seed,1,,,,,"139,889"
Private Equity Round - Korber AG,https://www.crunchbase.com/funding_round/korber-ag-private-equity--5abe61bf,Korber AG,https://www.crunchbase.com/organization/korber-ag,Private Equity,"Hamburg, Hamburg, Germany, Europe",,,,2021-12-14,Private Equity,,,,Yes,"Korber AG is operates in the automation, logistics systems, machine tools, pharma systems, tissue and tobacco.","Digital Media, Machinery Manufacturing, Manufacturing, Pharmaceutical, Supply Chain Management, Warehouse Automation",,https://www.koerber.com/en/,$1B to $10B,400000000,EUR,477497911,M&A,2,Kohlberg Kravis Roberts,1,1,Kohlberg Kravis Roberts,"322,430"
Series A - KSK Diagnostics,https://www.crunchbase.com/funding_round/ksk-diagnostics-series-a--86553703,KSK Diagnostics,https://www.crunchbase.com/organization/ksk-diagnostics,Series A,"Hamburg, Hamburg, Germany, Europe",,,,2017-04-24,Early Stage Venture,,,,Yes,KSK Diagnostics GmbH is a developer of molecular point-of-care tests.,"Biotechnology, Health Diagnostics, Life Science",,http://ksk-diagnostics.com/,,,,,Early Stage Venture,1,,2,,"HTGF | High-Tech Gruenderfonds, IFB Innovationsstarter","559,154"
