Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - CryptoTax,https://www.crunchbase.com/funding_round/cryptotax-seed--7cede552,CryptoTax,https://www.crunchbase.com/organization/cryptotax,Seed,"Munich, Bayern, Germany, Europe",,,,2018-08-01,Seed,,,,Yes,Tax reporting and compliance solutions for all digital assets.,"Cryptocurrency, Financial Services, FinTech, Information Technology, Legal Tech, SaaS, Software",,https://cryptotax.io/,Less than $1M,900000,EUR,1053373,M&A,4,,1,,coinIX,"637,966"
Seed Round - CryptoTax,https://www.crunchbase.com/funding_round/cryptotax-seed--69c22216,CryptoTax,https://www.crunchbase.com/organization/cryptotax,Seed,"Munich, Bayern, Germany, Europe",750000,EUR,875164,2018-09-17,Seed,,,,Yes,Tax reporting and compliance solutions for all digital assets.,"Cryptocurrency, Financial Services, FinTech, Information Technology, Legal Tech, SaaS, Software",,https://cryptotax.io/,Less than $1M,900000,EUR,1053373,M&A,4,,,,,"380,321"
Pre Seed Round - cubemos,https://www.crunchbase.com/funding_round/cubemos-pre-seed--6d696d87,cubemos,https://www.crunchbase.com/organization/cubemos,Pre-Seed,"Munich, Bayern, Germany, Europe",1500000,EUR,1768968,2021-07-07,Seed,,,,Yes,Software for Sustainability Managers,"SaaS, Software",,https://www.cubemos.com/,$1M to $10M,1500000,EUR,1768968,Seed,1,,1,,CDTM network,"96,896"
Pre Seed Round - cureVision,https://www.crunchbase.com/funding_round/curevision-pre-seed--cfebcfae,cureVision,https://www.crunchbase.com/organization/curevision,Pre-Seed,"Munich, Bayern, Germany, Europe",260000,EUR,307645,2021-08-05,Seed,,,,Yes,"AI-based medical imaging and diagnostic solutions for vascular surgeons and care staff, specialist for chronic wounds","Artificial Intelligence (AI), Health Care, Image Recognition, Information Technology, Medical",,https://www.curevision.ai,,2886322,USD,2886322,Seed,3,,,,,"665,357"
Seed Round - cureVision,https://www.crunchbase.com/funding_round/curevision-seed--697e5c9b,cureVision,https://www.crunchbase.com/organization/curevision,Seed,"Munich, Bayern, Germany, Europe",1500000,EUR,1478677,2022-10-22,Seed,,,,Yes,"AI-based medical imaging and diagnostic solutions for vascular surgeons and care staff, specialist for chronic wounds","Artificial Intelligence (AI), Health Care, Image Recognition, Information Technology, Medical",,https://www.curevision.ai,,2886322,USD,2886322,Seed,3,Companisto,2,,"AQAL Integral Investing, Companisto","312,730"
Pre Seed Round - Cyan Planet,https://www.crunchbase.com/funding_round/cyan-planet-pre-seed--81f9608b,Cyan Planet,https://www.crunchbase.com/organization/cyan-planet,Pre-Seed,"Munich, Bayern, Germany, Europe",140000,EUR,157661,2020-03-11,Seed,,,,Yes,Immersive technology solutions for blue economy and edutainment.,"Edutainment, Marine Technology, Social Impact, Virtual Reality",,https://www.cyanplanet.org,Less than $1M,140000,EUR,157661,Seed,1,,,,,"114,187"
Convertible Note - cyan Security Group,https://www.crunchbase.com/funding_round/cyan-security-group-convertible-note--1205fdc8,cyan Security Group,https://www.crunchbase.com/organization/cyan-security-group,Convertible Note,"Munich, Bayern, Germany, Europe",8400000,EUR,10206673,2021-01-14,,,,,No,"cyan, is an European provider of innovative white labeled IT security solutions.","Information Technology, Insurance, Telecommunications",,https://www.cyansecurity.com,$1M to $10M,8400000,EUR,10206673,,1,Nice & Green SA,1,1,Nice & Green SA,"97,006"
Seed Round - CyberDesk,https://www.crunchbase.com/funding_round/cyberdesk-seed--54e30bb5,CyberDesk,https://www.crunchbase.com/organization/cyberdesk,Seed,"Munich, Bayern, Germany, Europe",,,,2022-11-10,Seed,,,,Yes,CyberDesk provides IT solutions.,IT Infrastructure,,https://www.cyberdesk.app/,,,,,Seed,1,,,,,"17,070"
Series A - DataGuard,https://www.crunchbase.com/funding_round/dataco-gmbh-series-a--584e1bdc,DataGuard,https://www.crunchbase.com/organization/dataco-gmbh,Series A,"Munich, Bayern, Germany, Europe",20000000,USD,20000000,2020-03-26,Early Stage Venture,,,,Yes,DataGuard is a compliance software company that offers data privacy and information security services.,"Compliance, Legal, Privacy, SaaS, Security, Software",,http://www.dataguard.com,$50M to $100M,81108692,USD,81108692,Early Stage Venture,3,One Peak,1,1,One Peak,"121,023"
Series B - DataGuard,https://www.crunchbase.com/funding_round/dataco-gmbh-series-b--c9731ee8,DataGuard,https://www.crunchbase.com/organization/dataco-gmbh,Series B,"Munich, Bayern, Germany, Europe",61000000,EUR,59971843,2022-09-21,Early Stage Venture,,,,Yes,DataGuard is a compliance software company that offers data privacy and information security services.,"Compliance, Legal, Privacy, SaaS, Security, Software",,http://www.dataguard.com,$50M to $100M,81108692,USD,81108692,Early Stage Venture,3,Morgan Stanley Expansion Capital,6,2,"Bastian Nominacher, Carsten Thoma, Hanno Renner, Kreos Capital, Morgan Stanley Expansion Capital, One Peak","643,194"
Angel Round - deep one,https://www.crunchbase.com/funding_round/deep-one-angel--d8c0c8db,deep one,https://www.crunchbase.com/organization/deep-one,Angel,"Munich, Bayern, Germany, Europe",200000,EUR,210583,2022-05-10,Seed,,,,Yes,"Deep One is a wearable subwoofer provider that is intended to make music, films, and games tangible.","Consumer Goods, Music, Wearables",,https://www.deep.one/,,200000,EUR,210583,Seed,1,,1,,Georg Kofler,"114,026"
Series A - deepc,https://www.crunchbase.com/funding_round/deepc-series-a--65225de2,deepc,https://www.crunchbase.com/organization/deepc,Series A,"Munich, Bayern, Germany, Europe",12000000,EUR,13006621,2023-03-28,Early Stage Venture,,,,Yes,The AI Operating System for the Future of Radiology,"Artificial Intelligence (AI), Consulting, Health Care, Machine Learning, Medical, Medical Device, Software",,http://www.deepc.ai/,$1M to $10M,26006621,USD,26006621,Early Stage Venture,4,Sofinnova Partners,3,1,"Bertelsmann Investments, Sofinnova Partners, Winning Mindset Ventures","492,811"
Seed Round - deepc,https://www.crunchbase.com/funding_round/deepc-seed--a46d47e3,deepc,https://www.crunchbase.com/organization/deepc,Seed,"Munich, Bayern, Germany, Europe",,,,2021-02-24,Seed,,,,Yes,The AI Operating System for the Future of Radiology,"Artificial Intelligence (AI), Consulting, Health Care, Machine Learning, Medical, Medical Device, Software",,http://www.deepc.ai/,$1M to $10M,26006621,USD,26006621,Early Stage Venture,4,Initiative for Industrial Innovators,1,,Initiative for Industrial Innovators,"369,445"
Seed Round - deepeye,https://www.crunchbase.com/funding_round/deepeye-seed--352fed34,deepeye,https://www.crunchbase.com/organization/deepeye,Seed,"Munich, Bayern, Germany, Europe",2500000,EUR,2674163,2023-11-07,Seed,,,,Yes,Preventing blindness by improving retinal therapy with AI,"Artificial Intelligence (AI), Health Care, Medical Device, Software",,https://www.deepeye-medical.com,,2500000,EUR,2674163,Seed,1,YZR Capital,4,1,"Arve Capital, Bayern Kapital, Springboard Health Angels, YZR Capital","102,458"
Pre Seed Round - DeepImmo,https://www.crunchbase.com/funding_round/deepimmo-pre-seed--189b9ce4,DeepImmo,https://www.crunchbase.com/organization/deepimmo,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2022-05-23,Seed,,,,Yes,DeepImmo offers real estate location analysis.,"Real Estate, Software",,https://www.deepimmo.com,,,,,Seed,1,,,,,"142,790"
Pre Seed Round - dehaze,https://www.crunchbase.com/funding_round/dehaze-pre-seed--628d60cb,dehaze,https://www.crunchbase.com/organization/dehaze,Pre-Seed,"Munich, Bayern, Germany, Europe",20000,USD,20000,2023-10-09,Seed,,,,Yes,dehaze provides healthcare services by bringing medical AI models into clinical practice.,"Artificial Intelligence (AI), Health Care, Medical",,https://www.dehaze.de/,,20000,USD,20000,Seed,1,Techstars,1,,Techstars,"145,005"
Seed Round - Delicious Data,https://www.crunchbase.com/funding_round/noyanum-seed--39407e17,Delicious Data,https://www.crunchbase.com/organization/noyanum,Seed,"Munich, Bayern, Germany, Europe",,,,2022-10-01,Seed,,,,Yes,Demand forecasts for catering businesses to optimize procurement and increase sustainability - We are hiring!,"Analytics, Artificial Intelligence (AI), Food and Beverage",,https://www.delicious-data.com,Less than $1M,2500000,EUR,2487560,Seed,4,,1,,PeakBridge,"111,871"
Seed Round - Delicious Data,https://www.crunchbase.com/funding_round/noyanum-seed--dd2b926b,Delicious Data,https://www.crunchbase.com/organization/noyanum,Seed,"Munich, Bayern, Germany, Europe",,,,2019-08-14,Seed,,,,Yes,Demand forecasts for catering businesses to optimize procurement and increase sustainability - We are hiring!,"Analytics, Artificial Intelligence (AI), Food and Beverage",,https://www.delicious-data.com,Less than $1M,2500000,EUR,2487560,Seed,4,,4,2,"Bayern Kapital, GeMü Beteiligungs, Käfer Capital, Myke Naf","432,664"
Series A - Delicious Data,https://www.crunchbase.com/funding_round/noyanum-series-a--5688bf43,Delicious Data,https://www.crunchbase.com/organization/noyanum,Series A,"Munich, Bayern, Germany, Europe",2500000,EUR,2487560,2022-09-05,Early Stage Venture,,,,Yes,Demand forecasts for catering businesses to optimize procurement and increase sustainability - We are hiring!,"Analytics, Artificial Intelligence (AI), Food and Beverage",,https://www.delicious-data.com,Less than $1M,2500000,EUR,2487560,Seed,4,"Basinghall Partners, seed + speed Ventures",6,1,"Basinghall Partners, Bayern Kapital, Guzel Gumerova, Jared Schrieber, seed + speed Ventures, Übermorgen Ventures","500,031"
Seed Round - Delicious Data,https://www.crunchbase.com/funding_round/noyanum-seed--dce5857c,Delicious Data,https://www.crunchbase.com/organization/noyanum,Seed,"Munich, Bayern, Germany, Europe",,,,2021-01-20,Seed,,,,Yes,Demand forecasts for catering businesses to optimize procurement and increase sustainability - We are hiring!,"Analytics, Artificial Intelligence (AI), Food and Beverage",,https://www.delicious-data.com,Less than $1M,2500000,EUR,2487560,Seed,4,Übermorgen Ventures,5,2,"Bayern Kapital, GeMü Beteiligungs, Gian Reto à Porta, Käfer Capital, Übermorgen Ventures","357,409"
Venture Round - Demekon Entertainment,https://www.crunchbase.com/funding_round/demekon-entertainment-series-unknown--6d5e7ef3,Demekon Entertainment,https://www.crunchbase.com/organization/demekon-entertainment,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2017-02-01,,,,,Yes,"DEMEKON Entertainment is a provider of a web-based entertainment software platform designed to search, record and listen to music. ","Music, Software, Video Streaming",,http://www.demekon.de/#,,,,,,2,Mountain Partners,1,,Mountain Partners,"299,131"
Grant - Demodesk,https://www.crunchbase.com/funding_round/demodesk-grant--7e73e0fc,Demodesk,https://www.crunchbase.com/organization/demodesk,Grant,"Munich, Bayern, Germany, Europe",150000,USD,150000,2017-11-01,,,,,No,"Demodesk is a sales tech that assists reps live during the call, provides insights into what’s working & automates all scheduling processes","Analytics, Cloud Infrastructure, Enterprise Software, Meeting Software, SaaS, Sales, Sales Automation, Software, Video Conferencing",,http://demodesk.com,$1M to $10M,10600000,USD,10600000,Seed,4,,,,,"146,432"
Seed Round - Demodesk,https://www.crunchbase.com/funding_round/demodesk-seed--9466bf9d,Demodesk,https://www.crunchbase.com/organization/demodesk,Seed,"Munich, Bayern, Germany, Europe",8000000,USD,8000000,2020-09-03,Seed,,,,Yes,"Demodesk is a sales tech that assists reps live during the call, provides insights into what’s working & automates all scheduling processes","Analytics, Cloud Infrastructure, Enterprise Software, Meeting Software, SaaS, Sales, Sales Automation, Software, Video Conferencing",,http://demodesk.com,$1M to $10M,10600000,USD,10600000,Seed,4,Balderton Capital,3,1,"Balderton Capital, FundersClub, Target Global","495,544"
Pre Seed Round - Demodesk,https://www.crunchbase.com/funding_round/demodesk-pre-seed--fbe22b25,Demodesk,https://www.crunchbase.com/organization/demodesk,Pre-Seed,"Munich, Bayern, Germany, Europe",150000,USD,150000,2019-03-18,Seed,,,,Yes,"Demodesk is a sales tech that assists reps live during the call, provides insights into what’s working & automates all scheduling processes","Analytics, Cloud Infrastructure, Enterprise Software, Meeting Software, SaaS, Sales, Sales Automation, Software, Video Conferencing",,http://demodesk.com,$1M to $10M,10600000,USD,10600000,Seed,4,Y Combinator,1,,Y Combinator,"338,026"
Seed Round - Demodesk,https://www.crunchbase.com/funding_round/demodesk-seed--959f4b4a,Demodesk,https://www.crunchbase.com/organization/demodesk,Seed,"Munich, Bayern, Germany, Europe",2300000,USD,2300000,2019-10-23,Seed,,,,Yes,"Demodesk is a sales tech that assists reps live during the call, provides insights into what’s working & automates all scheduling processes","Analytics, Cloud Infrastructure, Enterprise Software, Meeting Software, SaaS, Sales, Sales Automation, Software, Video Conferencing",,http://demodesk.com,$1M to $10M,10600000,USD,10600000,Seed,4,Global Founders Capital,10,,"Alex MacCaw, Brad Flora, FundersClub, Global Founders Capital, Hanno Renner, Immad Akhund, Jude Gomila, Kleiner Perkins, Philipp Roesch-Schlanderer, Y Combinator","647,894"
Grant - Divizend,https://www.crunchbase.com/funding_round/divizend-grant--7c8937c7,Divizend,https://www.crunchbase.com/organization/divizend,Grant,"Munich, Bayern, Germany, Europe",,,,2020-07-29,,,,,No,Divizend is a wealth-tax FinTech platform used to reclaim foreign dividend withholding taxes.,"B2C, Finance, Financial Services, FinTech",,https://divizend.com/,,,,,,5,,1,,European Data Incubator,"337,438"
Seed Round - drillstars,https://www.crunchbase.com/funding_round/drillstars-seed--f2b6983f,drillstars,https://www.crunchbase.com/organization/drillstars,Seed,"Munich, Bayern, Germany, Europe",,,,2022-01-12,Seed,,,,Yes,drillstars is an AI-based sports coaching platform.,"Artificial Intelligence (AI), Information Technology, Soccer, Software, Sports",,https://drillstars.com,Less than $1M,,,,Seed,1,,,,,"165,294"
Grant - DriotData,https://www.crunchbase.com/funding_round/driotdata-grant--2ac2005a,DriotData,https://www.crunchbase.com/organization/driotdata,Grant,"Munich, Bayern, Germany, Europe",209000,EUR,242431,2021-11-01,,,,,No,Deep Tech Smart Service Creation for the Internet of Things,"Artificial Intelligence (AI), Big Data, Data Mining, Developer Tools, Internet of Things, Machine Learning, SaaS, Smart Cities, Software Engineering",,https://driotdata.com,,209000,EUR,242431,,1,,,,,"150,823"
Pre Seed Round - dstack,https://www.crunchbase.com/funding_round/dstack-ai-pre-seed--28f8da1c,dstack,https://www.crunchbase.com/organization/dstack-ai,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2022-01-18,Seed,,,,Yes,dstack is an open-source tool that enables defining ML workflows as code.,"Artificial Intelligence (AI), Cloud Data Services, Information Technology",,https://dstack.ai,,,,,Seed,1,Rheingau Founders,1,1,Rheingau Founders,"135,961"
Seed Round - Easy-Tutor,https://www.crunchbase.com/funding_round/easy-tutor-gmbh-seed--e968eb5c,Easy-Tutor,https://www.crunchbase.com/organization/easy-tutor-gmbh,Seed,"Munich, Bayern, Germany, Europe",,,,2021-03-22,Seed,,,,Yes,Easy-Tutor is a pure online tutoring school specializing in digital learning.,"E-Learning, EdTech, Education",,https://www.easy-tutor.eu/,$10M to $50M,4800000,EUR,5106600,Early Stage Venture,2,Bayern Kapital,1,,Bayern Kapital,"12,867"
Series A - Easy-Tutor,https://www.crunchbase.com/funding_round/easy-tutor-gmbh-series-a--7f0dd5a5,Easy-Tutor,https://www.crunchbase.com/organization/easy-tutor-gmbh,Series A,"Munich, Bayern, Germany, Europe",4800000,EUR,5106600,2022-12-15,Early Stage Venture,,,,Yes,Easy-Tutor is a pure online tutoring school specializing in digital learning.,"E-Learning, EdTech, Education",,https://www.easy-tutor.eu/,$10M to $50M,4800000,EUR,5106600,Early Stage Venture,2,,2,,"Andreas Knürr, Bayern Kapital","625,809"
Seed Round - Ebenbuild,https://www.crunchbase.com/funding_round/ebenbuild-seed--bf22c723,Ebenbuild,https://www.crunchbase.com/organization/ebenbuild,Seed,"Munich, Bayern, Germany, Europe",,,,2022-03-31,Seed,,,,Yes,A digital twin platform to combat respiratory diseases through high-value health intelligence,"Health Care, Medical Device, Software",,https://www.ebenbuild.com,$1M to $10M,,,,Seed,1,,2,,"Bayern Kapital, HTGF | High-Tech Gruenderfonds","156,139"
Venture Round - Ecosio,https://www.crunchbase.com/funding_round/ecosio-series-unknown--66a28a8e,Ecosio,https://www.crunchbase.com/organization/ecosio,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",,,,2017-01-01,,,,,Yes,Ecosio is a provider of electronic data interchange EDI services.,"Data Center Automation, Data Integration",,https://ecosio.com/en/,$1M to $10M,,,,M&A,1,red-stars.com,1,,red-stars.com,"442,316"
Seed Round - Edurino,https://www.crunchbase.com/funding_round/edurino-seed--18950ef0,Edurino,https://www.crunchbase.com/organization/edurino,Seed,"Munich, Bayern, Germany, Europe",3350000,EUR,3809896,2022-02-16,Seed,,,,Yes,Edurino is an e-learning platform that introduces digital learning responsibly and playfully for children aged 4-8+.,"Children, E-Learning, EdTech",,https://edurino.com,$1M to $10M,13850000,EUR,14938424,Early Stage Venture,6,b2venture,8,,"b2venture, Ben Drury, Christian Felgenhauer, Emerge, Jens Begemann, Maurice Khudhir, Pirate Impact, Verena Pausder","212,321"
Pre Seed Round - Edurino,https://www.crunchbase.com/funding_round/edurino-pre-seed--83794034,Edurino,https://www.crunchbase.com/organization/edurino,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2021-03-26,Seed,,,,Yes,Edurino is an e-learning platform that introduces digital learning responsibly and playfully for children aged 4-8+.,"Children, E-Learning, EdTech",,https://edurino.com,$1M to $10M,13850000,EUR,14938424,Early Stage Venture,6,,1,,AENU,"258,693"
Seed Round - Edurino,https://www.crunchbase.com/funding_round/edurino-seed--3bcf0a52,Edurino,https://www.crunchbase.com/organization/edurino,Seed,"Munich, Bayern, Germany, Europe",,,,2021-05-11,Seed,,,,Yes,Edurino is an e-learning platform that introduces digital learning responsibly and playfully for children aged 4-8+.,"Children, E-Learning, EdTech",,https://edurino.com,$1M to $10M,13850000,EUR,14938424,Early Stage Venture,6,,2,,"Ferry Heilemann, Jens Begemann","668,398"
Seed Round - Edurino,https://www.crunchbase.com/funding_round/edurino-seed--da125045,Edurino,https://www.crunchbase.com/organization/edurino,Seed,"Munich, Bayern, Germany, Europe",,,,2022-02-21,Seed,,,,Yes,Edurino is an e-learning platform that introduces digital learning responsibly and playfully for children aged 4-8+.,"Children, E-Learning, EdTech",,https://edurino.com,$1M to $10M,13850000,EUR,14938424,Early Stage Venture,6,,1,,AENU,"446,442"
Series A - Edurino,https://www.crunchbase.com/funding_round/edurino-series-a--7279a9db,Edurino,https://www.crunchbase.com/organization/edurino,Series A,"Munich, Bayern, Germany, Europe",10500000,EUR,11128528,2023-03-02,Early Stage Venture,,,,Yes,Edurino is an e-learning platform that introduces digital learning responsibly and playfully for children aged 4-8+.,"Children, E-Learning, EdTech",,https://edurino.com,$1M to $10M,13850000,EUR,14938424,Early Stage Venture,6,DN Capital,6,3,"b2venture, DN Capital, Emerge, FJ Labs, Jens Begemann, Tengelmann Ventures","369,211"
Series F - EGYM,https://www.crunchbase.com/funding_round/egym-series-f--85a98d9d,EGYM,https://www.crunchbase.com/organization/egym,Series F,"Munich, Bayern, Germany, Europe",207000000,EUR,224701782,2023-07-05,Late Stage Venture,393000000,EUR,426607730,Yes,EGYM is a smart fitness startup that provides fitness and health facilities with intelligent workout solutions.,"Fitness, Sports, Wellness",,https://egym.com,$100M to $500M,609173302,USD,609173302,Late Stage Venture,10,Affinity Partners,3,3,"Affinity Partners, Bayern Kapital, Mayfair Equity Partners","218,237"
Series D - EGYM,https://www.crunchbase.com/funding_round/egym-series-d--99f48a03,EGYM,https://www.crunchbase.com/organization/egym,Series D,"Munich, Bayern, Germany, Europe",20000000,USD,20000000,2018-11-20,Late Stage Venture,,,,Yes,EGYM is a smart fitness startup that provides fitness and health facilities with intelligent workout solutions.,"Fitness, Sports, Wellness",,https://egym.com,$100M to $500M,609173302,USD,609173302,Late Stage Venture,10,NGP Capital,3,3,"Highland Europe, HPE Growth, NGP Capital","316,602"
Series E - EGYM,https://www.crunchbase.com/funding_round/egym-series-e--d62de7a2,EGYM,https://www.crunchbase.com/organization/egym,Series E,"Munich, Bayern, Germany, Europe",41000000,USD,41000000,2021-09-16,Late Stage Venture,,,,Yes,EGYM is a smart fitness startup that provides fitness and health facilities with intelligent workout solutions.,"Fitness, Sports, Wellness",,https://egym.com,$100M to $500M,609173302,USD,609173302,Late Stage Venture,10,Mayfair Equity Partners,4,4,"Highland Europe, HPE Growth, Kreos Capital, Mayfair Equity Partners","520,013"
Venture Round - EGYM,https://www.crunchbase.com/funding_round/egym-series-unknown--14ba6d7d,EGYM,https://www.crunchbase.com/organization/egym,Venture - Series Unknown,"Munich, Bayern, Germany, Europe",28000000,EUR,34035063,2021-01-01,,,,,Yes,EGYM is a smart fitness startup that provides fitness and health facilities with intelligent workout solutions.,"Fitness, Sports, Wellness",,https://egym.com,$100M to $500M,609173302,USD,609173302,Late Stage Venture,10,,4,3,"Bayern Kapital, Highland Europe, HPE Growth, NGP Capital","582,090"
Seed Round - Eisbach Bio,https://www.crunchbase.com/funding_round/eisbach-bio-seed--4fb4b2eb,Eisbach Bio,https://www.crunchbase.com/organization/eisbach-bio,Seed,"Munich, Bayern, Germany, Europe",,,,2019-11-01,Seed,,,,Yes,Eisbach Bio is a biotechnology company that creates new drugs that target molecular vulnerabilities in cancer genomes.,Biotechnology,,https://www.eisbach.bio,Less than $1M,9250000,USD,9250000,,3,,1,,Pinto Ventures,"543,202"
Series B - enmacc,https://www.crunchbase.com/funding_round/enmacc-series-b--fd4afbb5,enmacc,https://www.crunchbase.com/organization/enmacc,Series B,"Munich, Bayern, Germany, Europe",,,,2023-02-08,Early Stage Venture,,,,Yes,Professional OTC energy trading for Europe,"Energy, Information Services, Information Technology, Trading Platform",,https://www.enmacc.com,$10M to $50M,10000000,EUR,11034631,Early Stage Venture,4,"Alantra, Wachstumsfonds Bayern",3,3,"10x Group, Alantra, Wachstumsfonds Bayern","34,368"
Series B - enmacc,https://www.crunchbase.com/funding_round/enmacc-series-b--2d6e037c,enmacc,https://www.crunchbase.com/organization/enmacc,Series B,"Munich, Bayern, Germany, Europe",,,,2022-09-28,Early Stage Venture,,,,Yes,Professional OTC energy trading for Europe,"Energy, Information Services, Information Technology, Trading Platform",,https://www.enmacc.com,$10M to $50M,10000000,EUR,11034631,Early Stage Venture,4,Alantra,5,4,"10x Group, Alantra, Cherry Ventures, Chevron Technology Ventures, Piton Capital","519,603"
Series A - enmacc,https://www.crunchbase.com/funding_round/enmacc-series-a--d1b39e0e,enmacc,https://www.crunchbase.com/organization/enmacc,Series A,"Munich, Bayern, Germany, Europe",7000000,EUR,7799617,2019-07-29,Early Stage Venture,,,,Yes,Professional OTC energy trading for Europe,"Energy, Information Services, Information Technology, Trading Platform",,https://www.enmacc.com,$10M to $50M,10000000,EUR,11034631,Early Stage Venture,4,Piton Capital,4,3,"10x Group, Cherry Ventures, Illuminate Financial, Piton Capital","437,581"
Seed Round - enmacc,https://www.crunchbase.com/funding_round/enmacc-seed--845cf8b5,enmacc,https://www.crunchbase.com/organization/enmacc,Seed,"Munich, Bayern, Germany, Europe",3000000,EUR,3235014,2017-03-23,Seed,,,,Yes,Professional OTC energy trading for Europe,"Energy, Information Services, Information Technology, Trading Platform",,https://www.enmacc.com,$10M to $50M,10000000,EUR,11034631,Early Stage Venture,4,"Berlin Ventures, Cherry Ventures",6,2,"10x Group, Andreas Etten, Berlin Ventures, Cherry Ventures, Felix Haas, Jan Becker","650,298"
Pre Seed Round - enna,https://www.crunchbase.com/funding_round/enna-pre-seed--24447bde,enna,https://www.crunchbase.com/organization/enna,Pre-Seed,"Munich, Bayern, Germany, Europe",750000,EUR,916313,2021-06-01,Seed,,,,Yes,enna is the window to the digital world for people who have problems using smartphones or tablets,"Communication Hardware, Elder Care, Hardware, Internet of Things, Media and Entertainment, Software",,https://enna.care,,750000,EUR,916313,Seed,4,,,,,"16,740"
Grant - enna,https://www.crunchbase.com/funding_round/enna-grant--1572135c,enna,https://www.crunchbase.com/organization/enna,Grant,"Munich, Bayern, Germany, Europe",,,,2022-06-29,,,,,No,enna is the window to the digital world for people who have problems using smartphones or tablets,"Communication Hardware, Elder Care, Hardware, Internet of Things, Media and Entertainment, Software",,https://enna.care,,750000,EUR,916313,Seed,4,CONTENTshift,1,,CONTENTshift,"183,582"
Seed Round - enna,https://www.crunchbase.com/funding_round/enna-seed--9a19f503,enna,https://www.crunchbase.com/organization/enna,Seed,"Munich, Bayern, Germany, Europe",,,,2022-12-05,Seed,,,,Yes,enna is the window to the digital world for people who have problems using smartphones or tablets,"Communication Hardware, Elder Care, Hardware, Internet of Things, Media and Entertainment, Software",,https://enna.care,,750000,EUR,916313,Seed,4,Zwei.7,3,2,"The TQ Group, wayra Germany, Zwei.7","378,104"
Seed Round - Entrix,https://www.crunchbase.com/funding_round/entrix-seed--fb50ffa3,Entrix,https://www.crunchbase.com/organization/entrix,Seed,"Munich, Bayern, Germany, Europe",,,,2023-09-06,Seed,,,,Yes,Entrix is an Optimization and Trading Platform for Grid-Scale Battery Storage,"Battery, Energy Storage, Power Grid, Renewable Energy",,https://www.entrixenergy.com/,,,,,Seed,2,Pelion Green Future,3,2,"ABACON CAPITAL, Enpal, Pelion Green Future","142,061"
Pre Seed Round - Entrix,https://www.crunchbase.com/funding_round/entrix-pre-seed--76210ff7,Entrix,https://www.crunchbase.com/organization/entrix,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2021-09-01,Seed,,,,Yes,Entrix is an Optimization and Trading Platform for Grid-Scale Battery Storage,"Battery, Energy Storage, Power Grid, Renewable Energy",,https://www.entrixenergy.com/,,,,,Seed,2,Pelion Green Future,1,1,Pelion Green Future,"384,059"
Seed Round - Envoria,https://www.crunchbase.com/funding_round/envoria-seed--513309b4,Envoria,https://www.crunchbase.com/organization/envoria,Seed,"Munich, Bayern, Germany, Europe",,,,2022-06-29,Seed,,,,Yes,"Helping companies manage ESG reporting with our all-in-one software covering GRI, CSRD, ESRS, EU Taxonomy, CCF, CSDD, LkSG, and more","Enterprise Software, GreenTech, SaaS, Software",,https://envoria.com,,,,,Seed,1,Brandenburg Kapital,3,1,"Bavarian Sustainable Capital, Brandenburg Kapital, fino ventures","155,814"
Private Equity Round - ERS,https://www.crunchbase.com/funding_round/ers-95a6-private-equity--c09be0ba,ERS,https://www.crunchbase.com/organization/ers-95a6,Private Equity,"Munich, Bayern, Germany, Europe",,,,2023-06-01,Private Equity,,,,Yes,ERS is a semiconductor manufacturing company that offers thermal wafer testing and Air-Cool technology services.,"Industrial Manufacturing, Information Technology, Manufacturing, Semiconductor",,https://www.ers-gmbh.com/,$10M to $50M,,,,Private Equity,1,Gimv,1,1,Gimv,"120,888"
Pre Seed Round - Euerzuhause,https://www.crunchbase.com/funding_round/euerzuhause-pre-seed--2c1232b3,Euerzuhause,https://www.crunchbase.com/organization/euerzuhause,Pre-Seed,"Munich, Bayern, Germany, Europe",,,,2022-01-01,Seed,,,,Yes,Euerzuhause is an innovative matchmaking platform - with the aim of bringing together future builders and construction companies.,"Construction, Home Renovation",,https://www.euerzuhause.de/,,,,,Seed,1,REHAU New Ventures,1,,REHAU New Ventures,"62,493"
Pre Seed Round - EuroLeaps,https://www.crunchbase.com/funding_round/euroleaps-pre-seed--2b161027,EuroLeaps,https://www.crunchbase.com/organization/euroleaps,Pre-Seed,"Munich, Bayern, Germany, Europe",200000,USD,200000,2023-06-01,Seed,,,,Yes,EuroLeaps provides enterprise search AI solutions based on Large Language Models (LLMs).,"Artificial Intelligence (AI), Enterprise Software",,,,200000,USD,200000,Seed,1,,,,,"126,609"
