Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Series B - KoRo,https://www.crunchbase.com/funding_round/koro-series-b--f55a7b94,KoRo,https://www.crunchbase.com/organization/koro,Series B,"Berlin, Berlin, Germany, Europe",23000000,EUR,25225798,2023-04-20,Early Stage Venture,,,,Yes,KoRo is a food and beverage company that offers a range of products from natural foods to clean-label snacks and functional foods.,"Food and Beverage, Food Processing, Retail, Snack Food",,https://www.korodrogerie.de,$100M to $500M,126968190,USD,126968190,Late Stage Venture,8,,7,1,"Associated British Foods, Five Seasons Ventures, Haub Legacy Ventures, HV Capital, Partech Ventures, SevenVentures, Triodos Bank","29,854"
Seed Round - Kuechenheld,https://www.crunchbase.com/funding_round/kuechenheld-seed--b2dcae29,Kuechenheld,https://www.crunchbase.com/organization/kuechenheld,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-09-04,Seed,,,,Yes,Kuechenheld is your digital service for kitchen planning and design. We create and install your high class kitchen.,Retail,,https://www.kuechenheld.de,,,,,Seed,1,Kalodion GmbH,1,,Kalodion GmbH,"113,649"
Seed Round - Kursinsel,https://www.crunchbase.com/funding_round/kursinsel-seed--dd2e4dcc,Kursinsel,https://www.crunchbase.com/organization/kursinsel,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-06-21,Seed,,,,Yes,Where children explore their interests and pursue their passions,"Children, EdTech, Education, Information Technology",,https://www.kursinsel.de,,,,,Seed,1,,6,,"Alexander Drusio, Alexander Luik, Felix Jahn, Julia Wilde, Marcus Stahl, Patric Fassbender","66,126"
Seed Round - Kwara,https://www.crunchbase.com/funding_round/kwara-seed--2e37670f,Kwara,https://www.crunchbase.com/organization/kwara,Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2023-01-16,Seed,,,,Yes,Kwara is on a mission to improve financial health in emerging markets. We believe the fastest way to get there is through credit unions,Information Technology,,https://www.kwara.com/,$1M to $10M,7180000,USD,7180000,Seed,5,,12,1,"Base Capital, Breega, DOB Equity, E4EAfrica, FINCA Ventures, Globivest, Mikko Salovaara, NGM Ventures, One Day Yes, Silverbacks Holdings, SoftBank Vision Fund Emerge Program, Willard Ahdritz","6,812"
Seed Round - LabDAO,https://www.crunchbase.com/funding_round/labdao-seed--c056db61,LabDAO,https://www.crunchbase.com/organization/labdao,Seed,"Berlin, Berlin, Germany, Europe",3600000,USD,3600000,2023-05-23,Seed,,,,Yes,LabDAO is a research organization designed to unlock progress in the computational life sciences.,"Biotechnology, Life Science, Product Research",,https://www.labdao.xyz,,3600000,USD,3600000,Seed,2,"Inflection.xyz, Village Global",14,,"Balaji Srinivasan, Beaker DAO, Curve Labs, Gmjp, Gnosis, ID Theory, Inflection.xyz, North Island Ventures, Orange DAO, Road Capital, Seed Club Ventures, Spaceship, The LAO, Village Global","197,957"
Pre Seed Round - LANCH,https://www.crunchbase.com/funding_round/lanch-e118-pre-seed--6bbf70d4,LANCH,https://www.crunchbase.com/organization/lanch-e118,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2681396,2023-05-25,Seed,,,,Yes,LANCH is a startup that provides a virtual kitchen and food delivery service.,"Delivery, Food and Beverage",,https://lanch.com,$10M to $50M,9000000,EUR,9529780,Seed,2,"HV Capital, Mario Götze",7,,"André Schürrle, Flixfounders, HV Capital, Jens Knossalla, Luciano Luciano, Mario Götze, Trymacs Trymacs","106,227"
Seed Round - LANCH,https://www.crunchbase.com/funding_round/lanch-e118-seed--f5137ba3,LANCH,https://www.crunchbase.com/organization/lanch-e118,Seed,"Berlin, Berlin, Germany, Europe",6500000,EUR,6848384,2023-10-12,Seed,,,,Yes,LANCH is a startup that provides a virtual kitchen and food delivery service.,"Delivery, Food and Beverage",,https://lanch.com,$10M to $50M,9000000,EUR,9529780,Seed,2,"Felix Capital, HV Capital",4,2,"André Schürrle, Felix Capital, HV Capital, Mario Götze","592,987"
Pre Seed Round - Langdock,https://www.crunchbase.com/funding_round/langdock-pre-seed--f6ef0195,Langdock,https://www.crunchbase.com/organization/langdock,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,USD,500000,2023-09-06,Seed,,,,Yes,"Langdock is an interactive chat assistant for teams of any size, complete with full privacy settings to ensure compliance.","Artificial Intelligence (AI), Database, Software",,https://www.langdock.com,,3500000,USD,3500000,Seed,2,Y Combinator,1,1,Y Combinator,"188,468"
Seed Round - Langfuse,https://www.crunchbase.com/funding_round/finto-acba-seed--e23cfc61,Langfuse,https://www.crunchbase.com/organization/finto-acba,Seed,"Berlin, Berlin, Germany, Europe",4000000,USD,4000000,2023-11-07,Seed,,,,Yes,Open source observability & analytics for LLM apps,"Artificial Intelligence (AI), Developer Tools, SaaS",,https://langfuse.com,,4000000,USD,4000000,Seed,1,"La Famiglia, Lightspeed Venture Partners",3,1,"La Famiglia, Lightspeed Venture Partners, Y Combinator","110,920"
Seed Round - Layla,https://www.crunchbase.com/funding_round/layla-7376-seed--30e3e67c,Layla,https://www.crunchbase.com/organization/layla-7376,Seed,"Berlin, Berlin, Germany, Europe",3000000,EUR,3292174,2023-11-29,Seed,,,,Yes,Layla operates as a travel discovery platform.,"Software, Travel",,https://www.justasklayla.com,,3000000,EUR,3292174,Seed,1,"Firstminute Capital, M13",5,1,"Andy Phillipps, Barry Smith, Firstminute Capital, M13, Paris Hilton","119,612"
Pre Seed Round - LEVY Health,https://www.crunchbase.com/funding_round/levy-health-pre-seed--300ca1d4,LEVY Health,https://www.crunchbase.com/organization/levy-health,Pre-Seed,"Berlin, Berlin, Germany, Europe",800000,EUR,869880,2023-05-15,Seed,,,,Yes,"The LEVY Fertility Code is a clinical decision support software for endocrine disorders, empowering clinicians to diagnose women faster.","Biotechnology, Fertility, Health Care, Health Diagnostics, Medical, Software",,https://www.levy.health/en/us,$1M to $10M,8160245,USD,8160245,Seed,4,,2,,"Ali Ciger, Springboard Health Angels","202,877"
Series A - LI.FI,https://www.crunchbase.com/funding_round/li-finance-fbae-series-a--d71846e1,LI.FI,https://www.crunchbase.com/organization/li-finance-fbae,Series A,"Berlin, Berlin, Germany, Europe",17500000,USD,17500000,2023-03-30,Early Stage Venture,,,,Yes,LI.FI builds a multi-chain DeFi middleware for the application layer.,"Blockchain, Finance, Financial Services, FinTech, Information Technology, Software",,https://li.fi/,,23000000,USD,23000000,Early Stage Venture,2,"CoinFund, Superscrypt",12,2,"Abra, Bloccelerate VC, Circle Ventures, CoinFund, Double Peak Group, Factor, L1D, Perridon Holdings, Superscrypt, Theta Capital, Three Point Capital, WAGMI Ventures","28,616"
Convertible Note - Liefergrün,https://www.crunchbase.com/funding_round/liefergrün-convertible-note--2e4dc1c0,Liefergrün,https://www.crunchbase.com/organization/liefergrün,Convertible Note,"Berlin, Berlin, Germany, Europe",7000000,EUR,7511939,2023-05-27,,,,,No,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"E-Commerce, Logistics",,https://www.sendit.green/,,22000000,EUR,22864682,,5,,1,,eCAPITAL ENTREPRENEURIAL PARTNERS,"79,070"
Venture Round - Liefergrün,https://www.crunchbase.com/funding_round/liefergrün-series-unknown--026a2d50,Liefergrün,https://www.crunchbase.com/organization/liefergrün,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2023-01-12,,,,,Yes,Liefergrün is a technology platform striving for the most convenient and sustainable delivery experience in e-commerce.,"E-Commerce, Logistics",,https://www.sendit.green/,,22000000,EUR,22864682,,5,Schenker Ventures,1,1,Schenker Ventures,"222,569"
Seed Round - liftOS,https://www.crunchbase.com/funding_round/lift-os-seed--b5c5d844,liftOS,https://www.crunchbase.com/organization/lift-os,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1061363,2023-03-16,Seed,,,,Yes,liftOS enable teams to discover and work with all the tools they need without friction.,Employee Benefits,,https://www.liftos.io/,,1000000,EUR,1061363,Seed,1,,21,,"BackBone Ventures, Bastian Knutzen, Bora Sahinoglu, Chris Maslowski, Dennis Zeiler, Devin Tegmen, Dilek Dayinlarli, Johannes Dick, Kolja Mühlberger, Lukas Zörner, Marcus Erken, Marius Jeuck, Maximilian Nebl, Oliver Mickler, Philipp Schlohsnagel, Pitchdrive, Stefan Mader, Stefan Nietert, Thomas Kreutz, Tim Michael, Tim Seithe","34,471"
Seed Round - Likeminded,https://www.crunchbase.com/funding_round/likeminded-seed--6263e8ea,Likeminded,https://www.crunchbase.com/organization/likeminded,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1584604,2023-10-26,Seed,,,,Yes,"Likeminded operates a digital platform for mental health, providing a range of courses focused on mental well-being.","Health Care, Mental Health, mHealth, Wellness",,https://www.likeminded.care,Less than $1M,10900000,EUR,12240258,Seed,3,"IBB Ventures, N&V Capital",2,2,"IBB Ventures, N&V Capital","95,019"
Seed Round - Likeminded,https://www.crunchbase.com/funding_round/likeminded-seed--548bde01,Likeminded,https://www.crunchbase.com/organization/likeminded,Seed,"Berlin, Berlin, Germany, Europe",5900000,EUR,6440696,2023-06-30,Seed,,,,Yes,"Likeminded operates a digital platform for mental health, providing a range of courses focused on mental well-being.","Health Care, Mental Health, mHealth, Wellness",,https://www.likeminded.care,Less than $1M,10900000,EUR,12240258,Seed,3,"Heartcore Capital, Holtzbrinck Digital",2,2,"Heartcore Capital, Holtzbrinck Digital","333,713"
Venture Round - LiveEO,https://www.crunchbase.com/funding_round/liveeo-series-unknown--a000a9c6,LiveEO,https://www.crunchbase.com/organization/liveeo,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2023-11-28,,,,,Yes,LiveEO provides earth observation technologies and solutions.,"Analytics, Artificial Intelligence (AI), Asset Management, SaaS",,https://live-eo.com,$10M to $50M,64994792,USD,64994792,Early Stage Venture,8,Greencode Ventures,1,1,Greencode Ventures,"630,756"
Convertible Note - Lumaly,https://www.crunchbase.com/funding_round/lumaly-convertible-note--8d22a953,Lumaly,https://www.crunchbase.com/organization/lumaly,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2023-08-04,,,,,No,Lumaly is a digital shopping assistant that supports users across their entire shopping journey.,"Affiliate Marketing, Browser Extensions, E-Commerce",,https://lumaly.de/,,1100000,EUR,1159807,Seed,5,,1,,FJ Labs,"119,019"
Venture Round - Lykon,https://www.crunchbase.com/funding_round/vimeda-series-unknown--aaab5f28,Lykon,https://www.crunchbase.com/organization/vimeda,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2500000,EUR,2718612,2023-08-17,,,,,Yes,Lykon is an innovative health care company that provides digital health coaching based on Biomarker analysis. ,"Health Care, Internet",,https://www.lykon.de,$10M to $50M,18900000,EUR,20474582,M&A,5,Zintinus,1,,Zintinus,"601,308"
Seed Round - Lynty,https://www.crunchbase.com/funding_round/lynty-seed--872ac7e8,Lynty,https://www.crunchbase.com/organization/lynty,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-03-20,Seed,,,,Yes,Lynty provides a range of interactive product suites designed to manage customer interactions,"Artificial Intelligence (AI), Collaboration, Customer Service, Predictive Analytics, SaaS",,https://www.lynty.com/,,,,,Seed,1,,,,,"34,091"
Seed Round - M^0 Labs,https://www.crunchbase.com/funding_round/m-0-labs-seed--81270db9,M^0 Labs,https://www.crunchbase.com/organization/m-0-labs,Seed,"Berlin, Berlin, Germany, Europe",22500000,USD,22500000,2023-04-05,Seed,,,,Yes,M^0 is the infrastructure powering the first open federation of cryptodollar issuers.,"Decentralized Finance (DeFi), Information Technology, Infrastructure, Internet",,https://m0.xyz,,57500000,USD,57500000,Early Stage Venture,2,Pantera Capital,10,1,"Airtree Ventures, Distributed Capital Partners, Earlybird Venture Capital, Kraynos Capital, Mouro Capital, Pantera Capital, ParaFi Capital, Road Capital, SALT Fund, Standard Crypto","209,794"
Private Equity Round - Mahr EDV,https://www.crunchbase.com/funding_round/mahr-edv-private-equity--4c93ac67,Mahr EDV,https://www.crunchbase.com/organization/mahr-edv,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2023-10-05,Private Equity,,,,Yes,Mahr EDV is providing comprehensive IT services to small and medium-sized companies.,"Customer Service, Information Services, Information Technology",,http://www.mahr-edv.de,$1M to $10M,,,,Private Equity,1,Tenzing,1,1,Tenzing,"156,382"
Seed Round - Mainteny,https://www.crunchbase.com/funding_round/mainteny-seed--e3ee7bf5,Mainteny,https://www.crunchbase.com/organization/mainteny,Seed,"Berlin, Berlin, Germany, Europe",2700000,EUR,2894021,2023-03-20,Seed,,,,Yes,Mainteny helps facility management companies increase profit and service quality by providing digital tools for their everyday work.,"Facility Management, Software",,https://mainteny.com,$1M to $10M,3034021,USD,3034021,Seed,2,Cusp Capital,4,,"Antler, Cusp Capital, Smart Infrastructure Ventures ('SIVentures'), Tiny VC","238,290"
Series A - MakerVerse,https://www.crunchbase.com/funding_round/makerverse-series-a--84e84e99,MakerVerse,https://www.crunchbase.com/organization/makerverse,Series A,"Berlin, Berlin, Germany, Europe",9400000,EUR,10300354,2023-04-04,Early Stage Venture,,,,Yes,MakerVerse is the advanced manufacturing platform for sourcing industrial-grade parts on demand.,Manufacturing,,https://www.makerverse.ai,,9400000,EUR,10300354,Early Stage Venture,1,Ninepointfive,3,,"Ninepointfive, Siemens Energy, ZEISS Group","32,855"
Pre Seed Round - mama health,https://www.crunchbase.com/funding_round/mama-health-pre-seed--ef98cf02,mama health,https://www.crunchbase.com/organization/mama-health,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-06-09,Seed,,,,Yes,Mama health assists medical research and healthcare facilities.,"Health Care, Wellness",,https://www.mamahealth.io,,,,,Seed,1,,3,,"Brandenburg Kapital, HPI Seed Fund, P101","166,344"
Pre Seed Round - Manti Manti,https://www.crunchbase.com/funding_round/manti-manti-pre-seed--1be84f40,Manti Manti,https://www.crunchbase.com/organization/manti-manti,Pre-Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1091526,2023-06-28,Seed,,,,Yes,"Manti Manti goal is to turn children's glasses from a dusty medical device into a cool, stylish, sustainable, and functional lifestyle item.",Eyewear,,https://mantimanti.de,,1000000,EUR,1091526,Seed,1,,11,,"Anna Weber, Anne Lemcke, Carmen Kroll, Christoph Behn, Jan-Willem Weischer, Jessie Weiß, Laurence Saunier, Marcus Stahl, Marlena Hien, Patric Fassbender, Stefan Lemcke","110,738"
Post-IPO Equity - Marley Spoon,https://www.crunchbase.com/funding_round/marley-spoon-post-ipo-equity--a41c8068,Marley Spoon,https://www.crunchbase.com/organization/marley-spoon,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",,,,2023-02-07,,,,,Yes,Marley Spoon is a food service company that offers meal delivery services.,"Cooking, Food and Beverage, Food Delivery, Recipes",,http://www.marleyspoon.com,$100M to $500M,152500000,USD,152500000,IPO,9,,1,,468 Capital,"479,172"
Seed Round - marta,https://www.crunchbase.com/funding_round/marta-ccc1-seed--7ea82014,marta,https://www.crunchbase.com/organization/marta-ccc1,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-08-03,Seed,,,,Yes,marta provides software for the live-in care market that empowers caregivers and helps our seniors to age in dignity.,"Health Care, Home Health Care, Software",,https://www.marta.de/,$1M to $10M,6600000,EUR,6577957,Seed,2,"RTL Ventures, SwissHealth Ventures",3,,"Redstone.VC, RTL Ventures, SwissHealth Ventures","351,197"
Venture Round - Mauve,https://www.crunchbase.com/funding_round/mauve-710c-series-unknown--de9ad36c,Mauve,https://www.crunchbase.com/organization/mauve-710c,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",15000000,USD,15000000,2023-03-09,,,,,Yes,Mauve operates as a decentralized exchange with the compliance of traditional finance.,"Cryptocurrency, Financial Services",,https://www.mauve.org/,,15000000,USD,15000000,,1,,10,2,"Balderton Capital, BH Digital, BlueYard Capital, Coinbase Ventures, Compound, Ethereal Ventures, FinTech Collective, GoldenTree Asset Management, Lattice Capital, Wintermute Ventures","30,435"
Pre Seed Round - Maya Climate,https://www.crunchbase.com/funding_round/maya-climate-pre-seed--549aa02f,Maya Climate,https://www.crunchbase.com/organization/maya-climate,Pre-Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1303281,2023-01-31,Seed,,,,Yes,"Maya is your geospatial copilot, automating data analysis to create actionable insights for assessing & monitoring natural assets.","Financial Services, Generative AI, Geospatial, Impact Investing, Software, Sustainability",,https://www.maya-climate.com,$10M to $50M,1370000,EUR,1469915,Seed,2,HTGF | High-Tech Gruenderfonds,3,2,"Antler, Berlin Angel Fund, HTGF | High-Tech Gruenderfonds","34,957"
Venture Round - McMakler,https://www.crunchbase.com/funding_round/mcmakler-gmbh-series-unknown--5ff277fd,McMakler,https://www.crunchbase.com/organization/mcmakler-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",20000000,EUR,21832869,2023-06-30,,380000000,EUR,414824518,Yes,McMakler is the leading hybrid real estate transaction platform in Germany.,"Real Estate, Real Estate Investment",,http://www.mcmakler.de/,$500M to $1B,231007705,USD,231007705,,10,,4,,"Baillie Gifford, Frog Capital, Israel Growth Partners, Warburg Pincus","236,320"
Series A - Medigo,https://www.crunchbase.com/funding_round/medigo-series-a--bffbfea3,Medigo,https://www.crunchbase.com/organization/medigo,Series A,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2023-03-13,Early Stage Venture,,,,Yes,Medigo enables global access to quality healthcare.,"Health Care, Health Insurance, Hospital, Medical",,https://www.medigo.com,$1M to $10M,14751000,USD,14751000,Early Stage Venture,7,East Ventures,3,1,"East Ventures, Pavilion Capital, Touchstone Partners","635,739"
Seed Round - MedKitDoc,https://www.crunchbase.com/funding_round/medkitdoc-seed--33c70c2e,MedKitDoc,https://www.crunchbase.com/organization/medkitdoc,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-09-11,Seed,,,,Yes,MedKitDoc enables remote treatment of serious chronical medical conditions by building the next level remote medical care platform.,"Health Care, Internet of Things, Medical",,https://www.medkitdoc.de/en/,$1M to $10M,8700000,EUR,10008606,Seed,4,Health Wildcatters,1,,Health Wildcatters,"615,612"
Series C - Medwing,https://www.crunchbase.com/funding_round/medwing-series-c--36c65712,Medwing,https://www.crunchbase.com/organization/medwing,Series C,"Berlin, Berlin, Germany, Europe",44000000,EUR,46559763,2023-03-15,Late Stage Venture,,,,Yes,Medwing is a healthcare start-up that provides opportunities to work in the healthcare sector.,"Health Care, Human Resources, Recruiting",,https://www.medwing.com,Less than $1M,72000000,EUR,77299774,Late Stage Venture,7,,7,1,"Atlantic Labs, Cathay Capital, Cherry Ventures, Northzone, Quadrille Capital, Salica, SVB Capital","34,360"
Pre Seed Round - Meloon,https://www.crunchbase.com/funding_round/meloon-44c6-pre-seed--c71fc80d,Meloon,https://www.crunchbase.com/organization/meloon-44c6,Pre-Seed,"Berlin, Berlin, Germany, Europe",700000,USD,700000,2023-11-20,Seed,,,,Yes,Meloon captures and converts carbon dioxide from the atmosphere.,CleanTech,,https://meloon.de/,,700000,USD,700000,Seed,1,IBB Ventures,8,,"BackBone Ventures, Berlin Angel Fund, IBB Ventures, Jia Hong Shaw, Lutz Kettner, Markus Völker, Suman Rewari, Tobias Wittich","44,833"
Seed Round - Mercanis,https://www.crunchbase.com/funding_round/mercanis-seed--82bbac82,Mercanis,https://www.crunchbase.com/organization/mercanis,Seed,"Berlin, Berlin, Germany, Europe",9200000,EUR,10004491,2023-08-17,Seed,,,,Yes,Mercanis offers state-of-the-art software for procurement and sourcing driven by AI.,"Enterprise Software, Procurement, Software",,https://www.mercanis.com,$1M to $10M,9200000,EUR,10004491,Seed,3,"DI Technology, Signals Venture Capital, Speedinvest",7,1,"DI Technology, Dr. Marcell Vollmer, Dr. Ulrich Piepel, Mirko Novakovic, Signals Venture Capital, Speedinvest, Victor Jacobsson","267,480"
Seed Round - MERSOR,https://www.crunchbase.com/funding_round/mersor-seed--db4a2a01,MERSOR,https://www.crunchbase.com/organization/mersor,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-09-11,Seed,,,,Yes,MERSOR is an all-in-one platform solution for gifting.,"B2B, B2C, Gift, Personalization, Sustainability, Trading Platform, Web Apps",,https://mersor.de/,,,,,Seed,2,,4,,"Dieter von Holtzbrinck, Faraday Venture Partners, IBB Ventures, NCA","107,684"
Seed Round - Metiundo,https://www.crunchbase.com/funding_round/metiundo-seed--800edf68,Metiundo,https://www.crunchbase.com/organization/metiundo,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-09-22,Seed,,,,Yes,Metiundo develops hardware and software for collecting consumption data of properties.,"Analytics, Information Technology, IT Infrastructure, IT Management, Property Management, Software",,https://www.metiundo.io/en,,,,,Seed,2,,2,,"Enpulse, Viega","242,778"
Series A - METR,https://www.crunchbase.com/funding_round/metr-series-a--d4714561,METR,https://www.crunchbase.com/organization/metr,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6544067,2023-04-03,Early Stage Venture,,,,Yes,"SaaS, Smart Building Solutions, incumbant residential buildings, IoT platform for technical building equipment","Infrastructure, Real Estate, SaaS, Smart Building, Software",,https://metr.systems,$1M to $10M,6000000,EUR,6544067,Early Stage Venture,2,,4,4,"Mujinzo Labs, Next Big Thing, The BraWo Capital Group, Wika","238,198"
Seed Round - Midas,https://www.crunchbase.com/funding_round/midas-eb5f-seed--ab0bda8a,Midas,https://www.crunchbase.com/organization/midas-eb5f,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-11-27,Seed,,,,Yes,Midas is a cryptocurrency application that allows users to sell and invest in cryptocurrency and tokens.,"Cryptocurrency, Web3",,https://midas.app/,,8750000,USD,8750000,Seed,2,,1,,FJ Labs,"617,383"
Series A - Milano Vice,https://www.crunchbase.com/funding_round/milano-vice-series-a--6a812e35,Milano Vice,https://www.crunchbase.com/organization/milano-vice,Series A,"Berlin, Berlin, Germany, Europe",8300000,EUR,9246664,2023-07-12,Early Stage Venture,,,,Yes,Milano Vice is building a new virtual food brand by working with professional kitchens to prepare and deliver delicious pizzas to home.,"Food and Beverage, Restaurants, Shipping",,https://www.milano-vice.de,,14200000,EUR,15164572,Early Stage Venture,2,Coefficient Capital,8,3,"Christian Gaiser, Coefficient Capital, David Brunier, Geschwister Oetker, Ole Strohschnieder, Speedinvest, True., Wittleben Fabian","91,659"
Pre Seed Round - MindAhead,https://www.crunchbase.com/funding_round/mindahead-pre-seed--6d10464e,MindAhead,https://www.crunchbase.com/organization/mindahead,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,526011,2023-01-05,Seed,,,,Yes,Early detection of and digital therapeutics for cognitive impairment,Health Care,,https://mindahead.info/,,500000,EUR,526011,Seed,1,RoX Health,9,1,"AC75 Startup Accelerator, CDP Venture Capital, Cosimo Pulli, IKIGAI, Moonstone Capital, OHA Osnabrück Healthcare Accelerator, Oskar Obereder, RoX Health, Rudolf von Plettenberg","32,242"
Pre Seed Round - Mindsurance,https://www.crunchbase.com/funding_round/mindsurance-pre-seed--44a8eb58,Mindsurance,https://www.crunchbase.com/organization/mindsurance,Pre-Seed,"Berlin, Berlin, Germany, Europe",1200000,USD,1200000,2023-03-01,Seed,,,,Yes,Mindsurance is a digital mental healthcare platform.,"Health Care, Mental Health, Software",,https://www.mindsurance.de/,,1200000,USD,1200000,Seed,2,YZR Capital,7,1,"Daniel Zacharias, Dirk Freise, Julian Lange, Julian Stiefel, Rolf Schromgens, Sybille Strack, YZR Capital","114,521"
Seed Round - Mindsurance,https://www.crunchbase.com/funding_round/mindsurance-seed--4cfff1a6,Mindsurance,https://www.crunchbase.com/organization/mindsurance,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-09-25,Seed,,,,Yes,Mindsurance is a digital mental healthcare platform.,"Health Care, Mental Health, Software",,https://www.mindsurance.de/,,1200000,USD,1200000,Seed,2,Robin Capital,1,,Robin Capital,"595,941"
Seed Round - MoleQlar,https://www.crunchbase.com/funding_round/moleqlar-seed--6650ee5c,MoleQlar,https://www.crunchbase.com/organization/moleqlar,Seed,"Berlin, Berlin, Germany, Europe",,,,2023-11-06,Seed,,,,Yes,MoleQlar is a longevity company that provides nutritional supplements and health tracking services.,"E-Commerce, Manufacturing, Nutrition, Wellness",,https://www.moleqlar.de,,,,,Seed,1,Rheingau Founders,1,,Rheingau Founders,"109,175"
Series A - Mondarella,https://www.crunchbase.com/funding_round/mondarella-series-a--5d56787a,Mondarella,https://www.crunchbase.com/organization/mondarella,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5289248,2023-10-31,Early Stage Venture,,,,Yes,"Mondarella plant-based cheese, vegan cheese, food-tech, food bio-tech, food innovation, plant-based, cheese.","Alternative Protein, Plant-Based Foods",,https://mondarella.eu,,8000000,EUR,8205698,Early Stage Venture,2,Sparkfood,1,,Sparkfood,"161,261"
Series A - Mondu,https://www.crunchbase.com/funding_round/mondu-series-a--e60c93af,Mondu,https://www.crunchbase.com/organization/mondu,Series A,"Berlin, Berlin, Germany, Europe",13000000,USD,13000000,2023-01-13,Early Stage Venture,,,,Yes,Mondu is a fintech company that offers B2B payment services.,"B2B, Developer APIs, Financial Services, Payments",,https://www.mondu.ai,$1M to $10M,122141724,USD,122141724,Early Stage Venture,5,Valar Ventures,2,2,"FinTech Collective, Valar Ventures","247,065"
Seed Round - Monite,https://www.crunchbase.com/funding_round/monite-seed--d66de754,Monite,https://www.crunchbase.com/organization/monite,Seed,"Berlin, Berlin, Germany, Europe",5000000,USD,5000000,2023-03-20,Seed,,,,Yes,Monite is an add invoicing and payables automation management platform.,"Financial Services, FinTech, Payments, SaaS, Software",,https://monite.com,$1M to $10M,17445838,USD,17445838,Seed,4,Third Prime,5,2,"Audeo Ventures, Coalition Capital, LongRun Capital, s16vc, Third Prime","423,220"
Pre Seed Round - Montamo,https://www.crunchbase.com/funding_round/montamo-pre-seed--6f6676c4,Montamo,https://www.crunchbase.com/organization/montamo,Pre-Seed,"Berlin, Berlin, Germany, Europe",2100000,EUR,2260726,2023-12-11,Seed,,,,Yes,Montamo is addressing the lack of competent workers in the skilled trades.,Renewable Energy,,https://montamo.com/en/,,2100000,EUR,2260726,Seed,1,Project A Ventures,5,1,"Adrian Frenzel, Julian Hueck, Patrick Andrae, Philipp Kloeckner, Project A Ventures","153,661"
Series C - Moonfare,https://www.crunchbase.com/funding_round/moonfare-series-c--8027c1dd,Moonfare,https://www.crunchbase.com/organization/moonfare,Series C,"Berlin, Berlin, Germany, Europe",15000000,USD,15000000,2023-02-07,Late Stage Venture,,,,Yes,"Moonfare is a digital platform that provides HNWI, family offices, banks and their advisors access to top-tier private markets investments.","Asset Management, Finance, Financial Services, FinTech, Wealth Management",,http://www.moonfare.com,Less than $1M,175000000,USD,175000000,Late Stage Venture,8,,1,,7GC & Co,"390,536"
Pre Seed Round - MyBeautyHero,https://www.crunchbase.com/funding_round/beauty-hero-pre-seed--ae21272e,MyBeautyHero,https://www.crunchbase.com/organization/beauty-hero,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2023-06-01,Seed,,,,Yes,"An online destination for clean beauty products that work, and are safe for beauty shoppers and the environment.","Beauty, E-Commerce, Retail",,https://www.mybeautyhero.de/,,,,,Seed,1,,,,,"176,042"
