url,company_id,followers,employeeCount,employeeCountRange,employeeCountRangeMin,employeeCountRangeMax,error
"https://www,in.linkedin.com/company/meinalarm24",,,,,,,Failed after proxy rotation
https://www.linkedin.com/company/mellow-boards-gmbh/,10121344,378,6,11-50,11,50,
https://www.linkedin.com/company/18014483,18014483,495,0,11-50,11,50,
https://www.linkedin.com/company/mindpeak-gmbh,11674004,3356,32,11-50,11,50,
https://in.linkedin.com/company/mondosano-gmbh,10902283,652,6,11-50,11,50,
https://www.linkedin.com/company/moovinimmobilien/,9997674,2464,53,51-200,51,200,
https://www.linkedin.com/company/m-tribes/,18163044,2163,13,11-50,11,50,
https://www.linkedin.com/company/motourismo,18971087,397,3,2-10,2,10,
https://www.linkedin.com/company/27204869/,27204869,37,3,2-10,2,10,
https://www.linkedin.com/mwlite/company/musicube-gmbh,,,,,,,Failed after proxy rotation
https://www.linkedin.com/company/mylily/,13656308,865,20,11-50,11,50,
https://www.linkedin.com/company/nagainvesting/,27007745,18186,264,501-1000,501,1000,
https://in.linkedin.com/company/nautiluslog,14802476,2676,17,11-50,11,50,
https://www.linkedin.com/company/nect.com,17923890,3676,58,51-200,51,200,
https://www.linkedin.com/company/new-shore-invest/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://linkedin.com/company/nitrobox-gmbh,10877332,1612,37,51-200,51,200,
https://www.linkedin.com/company/nominandum,64271684,242,5,2-10,2,10,
https://www.linkedin.com/company/nordantech/?originalSubdomain=in,10131763,3099,9,11-50,11,50,
https://www.linkedin.com/company/noventicgroup/,11297801,1798,27,501-1000,501,1000,
https://www.linkedin.com/company/novocarbo,18243820,8097,38,11-50,11,50,
https://www.linkedin.com/company/nqyer-media-gmbh-weischer-media,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/nuwiel/,13028682,2580,15,11-50,11,50,
https://de.linkedin.com/company/oak25,28564521,798,2,2-10,2,10,
https://www.linkedin.com/company/oceanis-gmbh/about/,14071856,2970,8,2-10,2,10,
https://www.linkedin.com/company/19219872/,3153818,200753,5,2-10,2,10,
https://www.linkedin.com/company/ovyapp/,14051577,523,8,2-10,2,10,
https://www.linkedin.com/company/panda-gmbh-hamburg,11830958,942,5,11-50,11,50,
https://www.linkedin.com/company/pathway-solutions-gmbh/,11839512,608,19,11-50,11,50,
https://www.linkedin.com/company/patientzero-games/,17946660,230,9,2-10,2,10,
https://www.linkedin.com/company/penseo-gmbh,18228642,143,6,2-10,2,10,
https://www.linkedin.com/company/phnx-coliving/,37030003,336,3,11-50,11,50,
https://www.linkedin.com/company/pregfit-online-fitness-f%C3%BCr-schwangere/,56432358,28,1,2-10,2,10,
https://www.linkedin.com/company/15155930/?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A15155930%2Cidx%3A1-1-1%2CtarId%3A1473057332518%2Ctas%3Apydro,13718007,637,5,11-50,11,50,
https://www.linkedin.com/company/ramrodxr,89987155,185,3,2-10,2,10,
https://www.linkedin.com/company/re∇cnostics-gmbh,13429441,674,10,11-50,11,50,
https://www.linkedin.com/company/recalm,18032255,773,18,11-50,11,50,
https://www.linkedin.com/company/receeve/,13008278,5423,27,11-50,11,50,
https://www.linkedin.com/company/remazing/,17969627,8607,113,51-200,51,200,
https://www.linkedin.com/company/reos-digital/,27135390,2970,80,51-200,51,200,
https://www.linkedin.com/company/resourcify,10015322,7353,86,51-200,51,200,
https://www.linkedin.com/company/risk42/,13006769,218,0,11-50,11,50,
https://www.linkedin.com/company/salesinfo/,71688360,3,0,0-1,0,1,
https://www.linkedin.com/company/sdase/about/,18048485,1712,47,51-200,51,200,
https://www.linkedin.com/company/secjur/,18571134,2496,35,51-200,51,200,
https://www.linkedin.com/company/seicha-matcha-drinks,34597304,47,1,2-10,2,10,
https://www.linkedin.com/company/seon-network,11541576,191,2,2-10,2,10,
https://www.linkedin.com/company/sharemagazines-gmbh/about/,37032231,741,33,11-50,11,50,
https://www.linkedin.com/company/shipstock,12670128,820,0,2-10,2,10,
https://www.linkedin.com/company/shipzero/,11828126,3862,62,51-200,51,200,
https://www.linkedin.com/company/simply-aloud-ltd/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/sites4businesses,13246350,2,0,0-1,0,1,
https://www.linkedin.com/company/skylabglobal,11237120,7479,23,2-10,2,10,
https://www.linkedin.com/company/sleekcommerce,10515751,36,2,2-10,2,10,
https://www.linkedin.com/company/sportport-gmbh,7046016,27,3,2-10,2,10,
https://www.linkedin.com/company/squarelovin/,12893269,1006,13,11-50,11,50,
https://www.linkedin.com/company/stadtsalat-gmbh,12574565,632,55,51-200,51,200,
https://in.linkedin.com/company/storydocks-gmbh,10236386,146,4,51-200,51,200,
https://www.linkedin.com/company/suns-care-gmbh/,76353369,96,0,2-10,2,10,
https://www.linkedin.com/company/11383171/,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,OFFLINE,
https://www.linkedin.com/company/sviper,10808072,1088,24,11-50,11,50,
https://www.linkedin.com/company/sympatient-gmbh/,11377141,3080,68,11-50,11,50,
https://www.linkedin.com/company/system-akvile,51603433,752,6,11-50,11,50,
https://www.linkedin.com/company/16239678,16239678,7556,140,51-200,51,200,
https://www.linkedin.com/company/tenzir,18442927,1736,17,11-50,11,50,
https://www.linkedin.com/company/the-distriqt-media,14005408,245,4,2-10,2,10,
https://www.linkedin.com/company/the-naga-group-ag/,10220687,1887,16,51-200,51,200,
https://www.linkedin.com/company/tomorrow-one/,18461942,35031,123,51-200,51,200,
https://www.linkedin.com/company/tourscanner/,24781990,4514,18,11-50,11,50,
https://www.linkedin.com/company/tripup-gmbh/ ,27120298,271,17,11-50,11,50,
https://www.linkedin.com/company/upcyte-technologies,10071262,455,0,2-10,2,10,
https://www.linkedin.com/company/uptain/,15176839,873,14,11-50,11,50,
https://www.linkedin.com/company/uventions/,30168126,918,7,2-10,2,10,
https://www.linkedin.com/company/veggie-crumbz/,42115688,488,2,2-10,2,10,
https://www.linkedin.com/company/veluvia-gmbh,37334882,0,2,11-50,11,50,
https://de.linkedin.com/company/verlingo,18093597,181,5,2-10,2,10,
https://www.linkedin.com/company/vilisto,10606879,3811,94,51-200,51,200,
https://www.linkedin.com/company/vireed/,28655593,324,3,2-10,2,10,
https://www.linkedin.com/company/visable-company/,14796160,6515,648,201-500,201,500,
https://www.linkedin.com/company/voya-gmbh,7599588,958,53,11-50,11,50,
https://www.linkedin.com/company/wargdrones/,64278065,1041,9,11-50,11,50,
https://www.linkedin.com/company/wechselpilot/,27180474,834,33,51-200,51,200,
https://www.linkedin.com/company/wetterheld/,13054021,823,3,2-10,2,10,
https://www.linkedin.com/company/54109538,54109538,166,3,2-10,2,10,
https://www.linkedin.com/company/whitelabeladvisory,28946487,2324,3,2-10,2,10,
https://www.linkedin.com/company/wildplastic,28952285,9090,17,11-50,11,50,
https://www.linkedin.com/company/xcharge-europe-gmbh,13619549,11604,51,51-200,51,200,
https://de.linkedin.com/company/yamuntu,14019882,1047,3,11-50,11,50,
https://www.linkedin.com/company/yobo-app,18023720,34,0,2-10,2,10,
https://www.linkedin.com/company/zahneins/?originalSubdomain=in,18447236,1329,75,501-1000,501,1000,
https://www.linkedin.com/company/zazueditor,10514037,421,4,2-10,2,10,
